Product Type,Product Weight (kg),Purpose,Vehicle Type,Vehicle Category,maxWeightCapacity
Corn,890,crops,Tricycle,L1,1099
Cows,282,livestock,Mini Livestock Truck,N1,1615
Rice,11469,crops,Elf Truck,N2,11778
Frozen Fish,524,perishable goods,Refrigerated Van,N1,1330
Eggs,575,perishable goods,Refrigerated Van,N1,1293
Vegetables,2947,crops,Multicab,N1,9333
Pigs,12138,livestock,Heavy Livestock Trailer,N3,13838
Leafy Greens,1020,perishable goods,Refrigerated Van,N1,1762
Meat,1018,perishable goods,Refrigerated Van,N1,3386
Corn,107,crops,Tricycle,L1,123
Rice,733,crops,Tricycle,L1,8572
Frozen Fish,7711,perishable goods,Refrigerated Truck,N2,11684
Cows,1167,livestock,Mini Livestock Truck,N1,2819
Pigs,3636,livestock,Livestock Truck,N2,16602
Corn,817,crops,Tricycle,L1,1071
Corn,614,crops,Tricycle,L1,651
Chickens,2833,livestock,Mini Livestock Truck,N1,2914
Frozen Fish,2229,perishable goods,Refrigerated Van,N1,3781
Eggs,2684,perishable goods,Refrigerated Van,N1,7015
Vegetables,13157,crops,10-Wheeler Truck,N3,14900
Vegetables,249,crops,Tricycle,L1,456
Fruits,686,crops,Tricycle,L1,2763
Meat,965,perishable goods,Refrigerated Van,N1,4119
Pigs,1440,livestock,Mini Livestock Truck,N1,1920
Meat,6844,perishable goods,Refrigerated Truck,N2,11662
Leafy Greens,1258,perishable goods,Refrigerated Van,N1,1746
Frozen Fish,3183,perishable goods,Refrigerated Van,N1,11137
Cows,1039,livestock,Mini Livestock Truck,N1,4487
Fruits,3890,crops,Elf Truck,N2,13622
Meat,670,perishable goods,Refrigerated Van,N1,5432
Goats,711,livestock,Mini Livestock Truck,N1,1368
Fruits,2637,crops,Multicab,N1,3198
Pigs,118,livestock,Mini Livestock Truck,N1,9430
Chickens,12373,livestock,Heavy Livestock Trailer,N3,19145
Meat,993,perishable goods,Refrigerated Van,N1,1363
Frozen Fish,4198,perishable goods,Refrigerated Truck,N2,8371
Frozen Fish,1196,perishable goods,Refrigerated Van,N1,2198
Pigs,8318,livestock,Livestock Truck,N2,15839
Rice,5935,crops,Elf Truck,N2,16058
Goats,10637,livestock,Livestock Truck,N2,18916
Corn,7461,crops,Elf Truck,N2,8164
Goats,6461,livestock,Livestock Truck,N2,19135
Corn,480,crops,Tricycle,L1,697
Goats,1038,livestock,Mini Livestock Truck,N1,4649
Cows,1337,livestock,Mini Livestock Truck,N1,1989
Vegetables,189,crops,Tricycle,L1,1390
Vegetables,8196,crops,Elf Truck,N2,11389
Corn,6685,crops,Elf Truck,N2,18957
Rice,6016,crops,Elf Truck,N2,15314
Frozen Fish,199,perishable goods,Refrigerated Van,N1,1061
Eggs,8389,perishable goods,Refrigerated Truck,N2,10518
Goats,1501,livestock,Mini Livestock Truck,N1,1965
Goats,9652,livestock,Livestock Truck,N2,18988
Goats,1389,livestock,Mini Livestock Truck,N1,11390
Cows,5282,livestock,Livestock Truck,N2,5477
Chickens,261,livestock,Mini Livestock Truck,N1,3419
Meat,237,perishable goods,Refrigerated Van,N1,4135
Vegetables,1814,crops,Multicab,N1,9403
Pigs,5626,livestock,Livestock Truck,N2,5936
Leafy Greens,771,perishable goods,Refrigerated Van,N1,2451
Pigs,4793,livestock,Livestock Truck,N2,10790
Meat,260,perishable goods,Refrigerated Van,N1,6019
Leafy Greens,647,perishable goods,Refrigerated Van,N1,3122
Rice,849,crops,Tricycle,L1,1118
Meat,956,perishable goods,Refrigerated Van,N1,1696
Goats,1671,livestock,Mini Livestock Truck,N1,2082
Goats,2522,livestock,Mini Livestock Truck,N1,11475
Pigs,1568,livestock,Mini Livestock Truck,N1,7555
Goats,474,livestock,Mini Livestock Truck,N1,2026
Chickens,14504,livestock,Heavy Livestock Trailer,N3,17529
Vegetables,4267,crops,Elf Truck,N2,10383
Corn,3202,crops,Multicab,N1,4782
Chickens,1376,livestock,Mini Livestock Truck,N1,2053
Fruits,2069,crops,Multicab,N1,3457
Eggs,161,perishable goods,Refrigerated Van,N1,1973
Rice,1103,crops,Multicab,N1,3053
Pigs,2570,livestock,Mini Livestock Truck,N1,3344
Chickens,4460,livestock,Livestock Truck,N2,13513
Chickens,1514,livestock,Mini Livestock Truck,N1,3073
Meat,5337,perishable goods,Refrigerated Truck,N2,9408
Chickens,14623,livestock,Heavy Livestock Trailer,N3,15003
Meat,660,perishable goods,Refrigerated Van,N1,1920
Leafy Greens,636,perishable goods,Refrigerated Van,N1,1457
Corn,2067,crops,Multicab,N1,2371
Vegetables,467,crops,Tricycle,L1,811
Vegetables,443,crops,Tricycle,L1,533
Chickens,6158,livestock,Livestock Truck,N2,16060
Rice,566,crops,Tricycle,L1,2472
Vegetables,756,crops,Tricycle,L1,1390
Eggs,346,perishable goods,Refrigerated Van,N1,1086
Meat,4033,perishable goods,Refrigerated Truck,N2,11660
Corn,1704,crops,Multicab,N1,7658
Goats,6425,livestock,Livestock Truck,N2,12816
Meat,1516,perishable goods,Refrigerated Van,N1,1688
Eggs,1339,perishable goods,Refrigerated Van,N1,10993
Frozen Fish,5328,perishable goods,Refrigerated Truck,N2,8783
Pigs,13944,livestock,Heavy Livestock Trailer,N3,17713
Frozen Fish,2720,perishable goods,Refrigerated Van,N1,11087
Corn,217,crops,Tricycle,L1,284
Leafy Greens,4062,perishable goods,Refrigerated Truck,N2,4875
Leafy Greens,2447,perishable goods,Refrigerated Van,N1,2840
Cows,2743,livestock,Mini Livestock Truck,N1,14733
Pigs,2212,livestock,Mini Livestock Truck,N1,2393
Frozen Fish,1108,perishable goods,Refrigerated Van,N1,1923
Meat,923,perishable goods,Refrigerated Van,N1,7289
Fruits,292,crops,Tricycle,L1,500
Meat,3680,perishable goods,Refrigerated Truck,N2,6728
Frozen Fish,473,perishable goods,Refrigerated Van,N1,9372
Vegetables,394,crops,Tricycle,L1,668
Cows,4548,livestock,Livestock Truck,N2,9550
Frozen Fish,4018,perishable goods,Refrigerated Truck,N2,4276
Corn,1196,crops,Multicab,N1,1407
Meat,2685,perishable goods,Refrigerated Van,N1,11251
Meat,2483,perishable goods,Refrigerated Van,N1,7730
Fruits,340,crops,Tricycle,L1,409
Chickens,841,livestock,Mini Livestock Truck,N1,2359
Chickens,1810,livestock,Mini Livestock Truck,N1,2182
Goats,4159,livestock,Livestock Truck,N2,16043
Pigs,2571,livestock,Mini Livestock Truck,N1,5107
Chickens,1852,livestock,Mini Livestock Truck,N1,2267
Pigs,455,livestock,Mini Livestock Truck,N1,2879
Goats,1141,livestock,Mini Livestock Truck,N1,4245
Fruits,10148,crops,Elf Truck,N2,12757
Rice,2387,crops,Multicab,N1,2514
Cows,9207,livestock,Livestock Truck,N2,18306
Rice,521,crops,Tricycle,L1,535
Cows,4569,livestock,Livestock Truck,N2,7888
Leafy Greens,2577,perishable goods,Refrigerated Van,N1,8174
Meat,4705,perishable goods,Refrigerated Truck,N2,5393
Frozen Fish,524,perishable goods,Refrigerated Van,N1,3164
Eggs,349,perishable goods,Refrigerated Van,N1,2548
Fruits,842,crops,Tricycle,L1,1907
Cows,13729,livestock,Heavy Livestock Trailer,N3,17046
Leafy Greens,938,perishable goods,Refrigerated Van,N1,1428
Goats,9236,livestock,Livestock Truck,N2,11802
Cows,7290,livestock,Livestock Truck,N2,9450
Pigs,2067,livestock,Mini Livestock Truck,N1,4694
Pigs,1117,livestock,Mini Livestock Truck,N1,1461
Meat,307,perishable goods,Refrigerated Van,N1,5392
Chickens,1150,livestock,Mini Livestock Truck,N1,2413
Leafy Greens,1165,perishable goods,Refrigerated Van,N1,6560
Frozen Fish,443,perishable goods,Refrigerated Van,N1,1443
Corn,645,crops,Tricycle,L1,3481
Frozen Fish,4307,perishable goods,Refrigerated Truck,N2,11427
Meat,7303,perishable goods,Refrigerated Truck,N2,7426
Chickens,1567,livestock,Mini Livestock Truck,N1,1699
Fruits,5735,crops,Elf Truck,N2,10577
Cows,2078,livestock,Mini Livestock Truck,N1,8524
Corn,1921,crops,Multicab,N1,2886
Leafy Greens,6740,perishable goods,Refrigerated Truck,N2,8410
Corn,678,crops,Tricycle,L1,993
Meat,2424,perishable goods,Refrigerated Van,N1,7263
Pigs,2942,livestock,Mini Livestock Truck,N1,3413
Leafy Greens,8747,perishable goods,Refrigerated Truck,N2,11584
Goats,678,livestock,Mini Livestock Truck,N1,1660
Cows,10917,livestock,Heavy Livestock Trailer,N3,19840
Fruits,6638,crops,Elf Truck,N2,10258
Eggs,5181,perishable goods,Refrigerated Truck,N2,10345
Pigs,1640,livestock,Mini Livestock Truck,N1,5199
Corn,517,crops,Tricycle,L1,601
Chickens,1222,livestock,Mini Livestock Truck,N1,1733
Goats,2099,livestock,Mini Livestock Truck,N1,8450
Cows,448,livestock,Mini Livestock Truck,N1,3309
Pigs,4133,livestock,Livestock Truck,N2,13609
Corn,508,crops,Tricycle,L1,1327
Goats,7755,livestock,Livestock Truck,N2,10232
Eggs,571,perishable goods,Refrigerated Van,N1,5014
Frozen Fish,374,perishable goods,Refrigerated Van,N1,4857
Fruits,1028,crops,Multicab,N1,11213
Pigs,6511,livestock,Livestock Truck,N2,7648
Goats,1590,livestock,Mini Livestock Truck,N1,2305
Meat,3945,perishable goods,Refrigerated Truck,N2,4074
Vegetables,500,crops,Tricycle,L1,559
Pigs,954,livestock,Mini Livestock Truck,N1,1606
Cows,921,livestock,Mini Livestock Truck,N1,1443
Frozen Fish,9855,perishable goods,Refrigerated Truck,N2,11539
Fruits,458,crops,Tricycle,L1,1118
Chickens,1010,livestock,Mini Livestock Truck,N1,2091
Eggs,8625,perishable goods,Refrigerated Truck,N2,11505
Leafy Greens,2155,perishable goods,Refrigerated Van,N1,2736
Frozen Fish,3948,perishable goods,Refrigerated Truck,N2,4055
Leafy Greens,1114,perishable goods,Refrigerated Van,N1,2717
Goats,1177,livestock,Mini Livestock Truck,N1,2140
Frozen Fish,3509,perishable goods,Refrigerated Truck,N2,10174
Leafy Greens,9272,perishable goods,Refrigerated Truck,N2,11606
Chickens,261,livestock,Mini Livestock Truck,N1,1211
Eggs,1423,perishable goods,Refrigerated Van,N1,6109
Meat,1825,perishable goods,Refrigerated Van,N1,11238
Rice,1450,crops,Multicab,N1,2309
Corn,740,crops,Tricycle,L1,2644
Corn,883,crops,Tricycle,L1,2063
Fruits,204,crops,Tricycle,L1,930
Vegetables,2566,crops,Multicab,N1,2583
Fruits,1225,crops,Multicab,N1,1928
Cows,5748,livestock,Livestock Truck,N2,6609
Chickens,11760,livestock,Heavy Livestock Trailer,N3,16277
Cows,142,livestock,Mini Livestock Truck,N1,1341
Pigs,1393,livestock,Mini Livestock Truck,N1,1444
Goats,4234,livestock,Livestock Truck,N2,14945
Rice,240,crops,Tricycle,L1,568
Vegetables,138,crops,Tricycle,L1,146
Vegetables,432,crops,Tricycle,L1,1309
Chickens,2320,livestock,Mini Livestock Truck,N1,13439
Cows,2220,livestock,Mini Livestock Truck,N1,16620
Leafy Greens,1090,perishable goods,Refrigerated Van,N1,3014
Eggs,1389,perishable goods,Refrigerated Van,N1,2394
Leafy Greens,952,perishable goods,Refrigerated Van,N1,1037
Rice,1152,crops,Multicab,N1,1742
Cows,1398,livestock,Mini Livestock Truck,N1,2233
Rice,317,crops,Tricycle,L1,646
Frozen Fish,1371,perishable goods,Refrigerated Van,N1,5710
Leafy Greens,7264,perishable goods,Refrigerated Truck,N2,9948
Pigs,2708,livestock,Mini Livestock Truck,N1,5296
Pigs,2213,livestock,Mini Livestock Truck,N1,2844
Leafy Greens,1336,perishable goods,Refrigerated Van,N1,5095
Eggs,1465,perishable goods,Refrigerated Van,N1,3160
Vegetables,988,crops,Tricycle,L1,1016
Vegetables,537,crops,Tricycle,L1,1435
Vegetables,273,crops,Tricycle,L1,451
Leafy Greens,142,perishable goods,Refrigerated Van,N1,8252
Vegetables,153,crops,Tricycle,L1,442
Meat,3201,perishable goods,Refrigerated Van,N1,7860
Goats,713,livestock,Mini Livestock Truck,N1,3950
Leafy Greens,2132,perishable goods,Refrigerated Van,N1,9475
Rice,1987,crops,Multicab,N1,3184
Corn,135,crops,Tricycle,L1,164
Cows,698,livestock,Mini Livestock Truck,N1,3410
Leafy Greens,3109,perishable goods,Refrigerated Van,N1,5333
Leafy Greens,1299,perishable goods,Refrigerated Van,N1,2035
Corn,1176,crops,Multicab,N1,2130
Leafy Greens,4286,perishable goods,Refrigerated Truck,N2,5957
Eggs,1841,perishable goods,Refrigerated Van,N1,10607
Chickens,809,livestock,Mini Livestock Truck,N1,2881
Frozen Fish,1308,perishable goods,Refrigerated Van,N1,2031
Chickens,1008,livestock,Mini Livestock Truck,N1,2965
Fruits,251,crops,Tricycle,L1,365
Corn,3976,crops,Elf Truck,N2,4904
Frozen Fish,1460,perishable goods,Refrigerated Van,N1,2773
Chickens,9144,livestock,Livestock Truck,N2,13201
Leafy Greens,7405,perishable goods,Refrigerated Truck,N2,7494
Fruits,143,crops,Tricycle,L1,596
Vegetables,257,crops,Tricycle,L1,722
Cows,5610,livestock,Livestock Truck,N2,15950
Cows,1811,livestock,Mini Livestock Truck,N1,5804
Corn,1620,crops,Multicab,N1,2430
Chickens,1406,livestock,Mini Livestock Truck,N1,2255
Vegetables,450,crops,Tricycle,L1,1416
Cows,1049,livestock,Mini Livestock Truck,N1,3147
Chickens,1283,livestock,Mini Livestock Truck,N1,2535
Frozen Fish,8532,perishable goods,Refrigerated Truck,N2,8632
Chickens,686,livestock,Mini Livestock Truck,N1,1338
Pigs,2378,livestock,Mini Livestock Truck,N1,3448
Corn,2369,crops,Multicab,N1,3422
Goats,5968,livestock,Livestock Truck,N2,12333
Rice,126,crops,Tricycle,L1,279
Chickens,1495,livestock,Mini Livestock Truck,N1,1874
Chickens,5706,livestock,Livestock Truck,N2,12066
Chickens,1661,livestock,Mini Livestock Truck,N1,1680
Eggs,1695,perishable goods,Refrigerated Van,N1,2394
Eggs,1960,perishable goods,Refrigerated Van,N1,5679
Vegetables,620,crops,Tricycle,L1,831
Corn,3058,crops,Multicab,N1,16017
Goats,407,livestock,Mini Livestock Truck,N1,2736
Pigs,882,livestock,Mini Livestock Truck,N1,1852
Meat,6556,perishable goods,Refrigerated Truck,N2,10428
Chickens,645,livestock,Mini Livestock Truck,N1,2308
Corn,3314,crops,Multicab,N1,3460
Frozen Fish,3321,perishable goods,Refrigerated Van,N1,5928
Frozen Fish,2649,perishable goods,Refrigerated Van,N1,10668
Corn,244,crops,Tricycle,L1,339
Eggs,4320,perishable goods,Refrigerated Truck,N2,6324
Leafy Greens,3465,perishable goods,Refrigerated Truck,N2,5164
Vegetables,259,crops,Tricycle,L1,262
Chickens,1633,livestock,Mini Livestock Truck,N1,2854
Pigs,9965,livestock,Livestock Truck,N2,14798
Vegetables,2318,crops,Multicab,N1,6588
Rice,341,crops,Tricycle,L1,868
Fruits,283,crops,Tricycle,L1,948
Meat,8201,perishable goods,Refrigerated Truck,N2,9616
Corn,120,crops,Tricycle,L1,196
Eggs,2197,perishable goods,Refrigerated Van,N1,3095
Cows,1947,livestock,Mini Livestock Truck,N1,1987
Rice,105,crops,Tricycle,L1,105
Vegetables,1179,crops,Multicab,N1,2659
Fruits,199,crops,Tricycle,L1,329
Meat,1408,perishable goods,Refrigerated Van,N1,2341
Fruits,6972,crops,Elf Truck,N2,8151
Eggs,3128,perishable goods,Refrigerated Van,N1,10284
Vegetables,954,crops,Tricycle,L1,3397
Eggs,426,perishable goods,Refrigerated Van,N1,1128
Chickens,875,livestock,Mini Livestock Truck,N1,1893
Meat,2080,perishable goods,Refrigerated Van,N1,2720
Corn,299,crops,Tricycle,L1,2441
Goats,1316,livestock,Mini Livestock Truck,N1,9221
Corn,4303,crops,Elf Truck,N2,6330
Pigs,629,livestock,Mini Livestock Truck,N1,1733
Pigs,437,livestock,Mini Livestock Truck,N1,1113
Corn,2241,crops,Multicab,N1,8683
Chickens,2234,livestock,Mini Livestock Truck,N1,2304
Eggs,1417,perishable goods,Refrigerated Van,N1,2822
Corn,1102,crops,Multicab,N1,2281
Cows,729,livestock,Mini Livestock Truck,N1,1383
Frozen Fish,682,perishable goods,Refrigerated Van,N1,1631
Vegetables,4402,crops,Elf Truck,N2,6124
Rice,303,crops,Tricycle,L1,312
Fruits,138,crops,Tricycle,L1,867
Rice,3230,crops,Multicab,N1,3367
Pigs,1370,livestock,Mini Livestock Truck,N1,12445
Rice,870,crops,Tricycle,L1,2121
Goats,10683,livestock,Livestock Truck,N2,17387
Cows,9170,livestock,Livestock Truck,N2,19167
Rice,156,crops,Tricycle,L1,5743
Fruits,4789,crops,Elf Truck,N2,6040
Frozen Fish,1059,perishable goods,Refrigerated Van,N1,1497
Leafy Greens,2916,perishable goods,Refrigerated Van,N1,3907
Corn,7218,crops,Elf Truck,N2,10924
Corn,1889,crops,Multicab,N1,2923
Chickens,644,livestock,Mini Livestock Truck,N1,1021
Cows,1322,livestock,Mini Livestock Truck,N1,9296
Leafy Greens,1985,perishable goods,Refrigerated Van,N1,9435
Leafy Greens,220,perishable goods,Refrigerated Van,N1,2901
Meat,1936,perishable goods,Refrigerated Van,N1,3311
Corn,285,crops,Tricycle,L1,1038
Chickens,1227,livestock,Mini Livestock Truck,N1,2390
Frozen Fish,4273,perishable goods,Refrigerated Truck,N2,4953
Vegetables,223,crops,Tricycle,L1,2830
Fruits,2468,crops,Multicab,N1,2892
Leafy Greens,5788,perishable goods,Refrigerated Truck,N2,11902
Corn,218,crops,Tricycle,L1,764
Pigs,9371,livestock,Livestock Truck,N2,19134
Pigs,1786,livestock,Mini Livestock Truck,N1,2740
Rice,2804,crops,Multicab,N1,3116
Chickens,10435,livestock,Livestock Truck,N2,13298
Goats,744,livestock,Mini Livestock Truck,N1,5383
Cows,2723,livestock,Mini Livestock Truck,N1,14961
Corn,723,crops,Tricycle,L1,1109
Chickens,2647,livestock,Mini Livestock Truck,N1,17412
Fruits,3611,crops,Elf Truck,N2,7070
Eggs,7148,perishable goods,Refrigerated Truck,N2,9303
Fruits,141,crops,Tricycle,L1,1854
Corn,2679,crops,Multicab,N1,18606
Frozen Fish,634,perishable goods,Refrigerated Van,N1,3394
Frozen Fish,398,perishable goods,Refrigerated Van,N1,2853
Leafy Greens,5498,perishable goods,Refrigerated Truck,N2,6206
Corn,2128,crops,Multicab,N1,3345
Meat,841,perishable goods,Refrigerated Van,N1,1238
Leafy Greens,7235,perishable goods,Refrigerated Truck,N2,10809
Eggs,1809,perishable goods,Refrigerated Van,N1,3370
Cows,8971,livestock,Livestock Truck,N2,19716
Chickens,2450,livestock,Mini Livestock Truck,N1,12187
Frozen Fish,354,perishable goods,Refrigerated Van,N1,2215
Cows,9834,livestock,Livestock Truck,N2,11109
Vegetables,121,crops,Tricycle,L1,163
Chickens,3959,livestock,Livestock Truck,N2,12388
Vegetables,1172,crops,Multicab,N1,4193
Chickens,1412,livestock,Mini Livestock Truck,N1,2669
Chickens,1334,livestock,Mini Livestock Truck,N1,2942
Rice,152,crops,Tricycle,L1,281
Meat,134,perishable goods,Refrigerated Van,N1,1344
Corn,175,crops,Tricycle,L1,527
Leafy Greens,214,perishable goods,Refrigerated Van,N1,9972
Pigs,3104,livestock,Mini Livestock Truck,N1,16850
Goats,8128,livestock,Livestock Truck,N2,14708
Fruits,947,crops,Tricycle,L1,1955
Goats,3105,livestock,Mini Livestock Truck,N1,6484
Cows,5148,livestock,Livestock Truck,N2,6535
Meat,170,perishable goods,Refrigerated Van,N1,3596
Pigs,3731,livestock,Livestock Truck,N2,5655
Fruits,6372,crops,Elf Truck,N2,7047
Meat,4765,perishable goods,Refrigerated Truck,N2,5996
Leafy Greens,686,perishable goods,Refrigerated Van,N1,1851
Vegetables,122,crops,Tricycle,L1,2090
Pigs,1854,livestock,Mini Livestock Truck,N1,2646
Fruits,11618,crops,10-Wheeler Truck,N3,18149
Goats,1574,livestock,Mini Livestock Truck,N1,1862
Cows,7368,livestock,Livestock Truck,N2,19066
Vegetables,3269,crops,Multicab,N1,4322
Meat,250,perishable goods,Refrigerated Van,N1,1278
Pigs,6112,livestock,Livestock Truck,N2,8096
Corn,300,crops,Tricycle,L1,321
Chickens,1378,livestock,Mini Livestock Truck,N1,3151
Leafy Greens,2183,perishable goods,Refrigerated Van,N1,2234
Goats,1068,livestock,Mini Livestock Truck,N1,2002
Pigs,2488,livestock,Mini Livestock Truck,N1,10781
Pigs,3949,livestock,Livestock Truck,N2,18653
Pigs,11639,livestock,Heavy Livestock Trailer,N3,18593
Goats,4931,livestock,Livestock Truck,N2,7758
Vegetables,492,crops,Tricycle,L1,4350
Vegetables,4072,crops,Elf Truck,N2,4453
Chickens,1428,livestock,Mini Livestock Truck,N1,1818
Goats,1105,livestock,Mini Livestock Truck,N1,2952
Goats,14885,livestock,Heavy Livestock Trailer,N3,19025
Fruits,1355,crops,Multicab,N1,2098
Chickens,531,livestock,Mini Livestock Truck,N1,3160
Rice,505,crops,Tricycle,L1,626
Fruits,155,crops,Tricycle,L1,397
Meat,228,perishable goods,Refrigerated Van,N1,1027
Leafy Greens,9313,perishable goods,Refrigerated Truck,N2,10306
Fruits,934,crops,Tricycle,L1,3061
Vegetables,539,crops,Tricycle,L1,893
Corn,2203,crops,Multicab,N1,3314
Goats,828,livestock,Mini Livestock Truck,N1,2946
Eggs,3914,perishable goods,Refrigerated Truck,N2,6893
Rice,1032,crops,Multicab,N1,1690
Pigs,2368,livestock,Mini Livestock Truck,N1,2763
Chickens,782,livestock,Mini Livestock Truck,N1,2155
Frozen Fish,331,perishable goods,Refrigerated Van,N1,4749
Eggs,3711,perishable goods,Refrigerated Truck,N2,5965
Corn,1624,crops,Multicab,N1,2430
Pigs,2258,livestock,Mini Livestock Truck,N1,2709
Vegetables,484,crops,Tricycle,L1,918
Rice,1580,crops,Multicab,N1,1652
Fruits,9434,crops,10-Wheeler Truck,N3,19158
Eggs,5141,perishable goods,Refrigerated Truck,N2,11817
Fruits,281,crops,Tricycle,L1,467
Corn,102,crops,Tricycle,L1,168
Corn,1212,crops,Multicab,N1,1369
Leafy Greens,5400,perishable goods,Refrigerated Truck,N2,11446
Corn,132,crops,Tricycle,L1,2437
Frozen Fish,190,perishable goods,Refrigerated Van,N1,2859
Goats,476,livestock,Mini Livestock Truck,N1,2967
Pigs,6169,livestock,Livestock Truck,N2,19114
Chickens,172,livestock,Mini Livestock Truck,N1,2101
Pigs,4235,livestock,Livestock Truck,N2,8473
Fruits,2661,crops,Multicab,N1,3062
Goats,6942,livestock,Livestock Truck,N2,9241
Leafy Greens,4753,perishable goods,Refrigerated Truck,N2,9554
Eggs,331,perishable goods,Refrigerated Van,N1,11996
Rice,656,crops,Tricycle,L1,1035
Chickens,2333,livestock,Mini Livestock Truck,N1,2449
Leafy Greens,5062,perishable goods,Refrigerated Truck,N2,11970
Goats,14621,livestock,Heavy Livestock Trailer,N3,14802
Frozen Fish,2171,perishable goods,Refrigerated Van,N1,2573
Corn,9125,crops,10-Wheeler Truck,N3,12610
Meat,1173,perishable goods,Refrigerated Van,N1,2339
Leafy Greens,603,perishable goods,Refrigerated Van,N1,5916
Meat,5381,perishable goods,Refrigerated Truck,N2,7007
Cows,6725,livestock,Livestock Truck,N2,16241
Corn,616,crops,Tricycle,L1,2072
Chickens,979,livestock,Mini Livestock Truck,N1,2162
Meat,7515,perishable goods,Refrigerated Truck,N2,11246
