Product Type,Product Weight (kg),Purpose,Vehicle Type,Vehicle Category,maxWeightCapacity
Vegetables,7459,perishable crops,Refrigerated Truck,N2,8388
Meat,13592,crops,Container Truck,N3,17820
Cows,17850,livestock,Heavy Livestock Trailer,N3,15649
Eggs,15929,crops,Container Truck,N3,15958
Corn,3880,crops,Elf Truck,N2,7677
Chickens,3998,livestock,Livestock Truck,N2,5482
Chickens,12220,crops,Container Truck,N3,18840
Meat,9515,livestock,Livestock Truck,N2,9739
Goats,13295,crops,10-Wheeler Truck,N3,13322
Corn,13248,livestock,Heavy Livestock Trailer,N3,16794
Leafy Greens,4386,crops,Elf Truck,N2,4488
Fruits,11101,perishable crops,Refrigerated Truck,N2,7274
Chickens,7879,perishable crops,Refrigerated Truck,N2,11979
Fruits,17654,crops,10-Wheeler Truck,N3,14219
Goats,5364,livestock,Livestock Truck,N2,9139
Cows,4348,crops,Elf Truck,N2,5659
Meat,628,crops,Open Truck,N1,2204
Frozen Fish,13502,crops,Container Truck,N3,15979
Fruits,4516,perishable crops,Refrigerated Truck,N2,9064
Chickens,13659,crops,10-Wheeler Truck,N3,13416
Goats,13496,crops,Container Truck,N3,16049
Leafy Greens,594,crops,Motorcycle with Sidecar,L,483
Pigs,2813,crops,Delivery Van,N1,2511
Vegetables,612,crops,Open Truck,N1,2030
Vegetables,4560,crops,Elf Truck,N2,6711
Fruits,11543,crops,Elf Truck,N2,4972
Leafy Greens,7925,crops,Elf Truck,N2,6970
Frozen Fish,4744,perishable crops,Refrigerated Truck,N2,11063
Leafy Greens,17090,crops,Container Truck,N3,15390
Chickens,6958,perishable crops,Refrigerated Truck,N2,10173
Goats,15634,crops,10-Wheeler Truck,N3,13150
Chickens,9646,livestock,Livestock Truck,N2,10888
Chickens,2902,crops,Pickup Truck,N1,1542
Corn,13886,crops,Container Truck,N3,19926
Cows,5924,livestock,Livestock Truck,N2,7674
Frozen Fish,11586,perishable crops,Refrigerated Truck,N2,8237
Chickens,16989,livestock,Heavy Livestock Trailer,N3,14250
Pigs,3877,crops,Elf Truck,N2,4295
Corn,10704,livestock,Livestock Truck,N2,7616
Frozen Fish,6519,crops,Elf Truck,N2,5807
Vegetables,14839,crops,10-Wheeler Truck,N3,14016
Meat,11840,crops,Elf Truck,N2,5631
Meat,11442,crops,Elf Truck,N2,5006
Fruits,815,crops,Delivery Van,N1,1461
Vegetables,9935,livestock,Livestock Truck,N2,11831
Pigs,10202,crops,Elf Truck,N2,7002
Meat,15784,livestock,Heavy Livestock Trailer,N3,15419
Corn,16058,livestock,Heavy Livestock Trailer,N3,15211
Meat,12757,crops,Container Truck,N3,19707
Eggs,15036,crops,Container Truck,N3,15327
Eggs,14689,livestock,Heavy Livestock Trailer,N3,17241
Meat,7241,perishable crops,Refrigerated Truck,N2,9383
Meat,15147,livestock,Heavy Livestock Trailer,N3,14510
Pigs,7499,livestock,Livestock Truck,N2,9124
Cows,1060,crops,Multicab,N1,1454
Meat,1420,perishable crops,Refrigerated Van,N1,2605
Cows,13017,crops,Container Truck,N3,19635
Rice,2016,crops,Pickup Truck,N1,1240
Pigs,13078,crops,Container Truck,N3,15316
Corn,4556,crops,Elf Truck,N2,5335
Chickens,5851,crops,Elf Truck,N2,5147
Corn,10038,livestock,Livestock Truck,N2,11169
Rice,4586,perishable crops,Refrigerated Truck,N2,6441
Fruits,17777,livestock,Heavy Livestock Trailer,N3,16836
Fruits,5373,perishable crops,Refrigerated Truck,N2,6319
Rice,7515,crops,Elf Truck,N2,4950
Frozen Fish,11532,livestock,Livestock Truck,N2,10404
Cows,5277,perishable crops,Refrigerated Truck,N2,8917
Corn,7881,crops,Elf Truck,N2,7920
Fruits,1232,crops,Delivery Van,N1,1462
Pigs,4563,livestock,Livestock Truck,N2,8970
Cows,2095,crops,Delivery Van,N1,2914
Rice,1511,crops,Open Truck,N1,2888
Eggs,5928,perishable crops,Refrigerated Truck,N2,7513
Corn,17356,crops,10-Wheeler Truck,N3,14233
Leafy Greens,11020,livestock,Livestock Truck,N2,9809
Meat,13192,crops,Container Truck,N3,18056
Cows,10441,livestock,Livestock Truck,N2,9533
Fruits,2382,crops,Delivery Van,N1,1432
Cows,1790,crops,Pickup Truck,N1,1164
Fruits,9175,livestock,Livestock Truck,N2,10346
Chickens,16901,crops,10-Wheeler Truck,N3,14105
Corn,1019,crops,Delivery Van,N1,1928
Eggs,2634,crops,Delivery Van,N1,2641
Vegetables,7062,livestock,Livestock Truck,N2,9257
Goats,3676,crops,Elf Truck,N2,5318
Chickens,9115,perishable crops,Refrigerated Truck,N2,8314
Fruits,16169,crops,Container Truck,N3,16898
Frozen Fish,14287,livestock,Heavy Livestock Trailer,N3,17833
Corn,8766,perishable crops,Refrigerated Truck,N2,6452
Leafy Greens,12475,livestock,Heavy Livestock Trailer,N3,14738
Frozen Fish,17332,crops,Container Truck,N3,17570
Eggs,12783,crops,10-Wheeler Truck,N3,14048
Frozen Fish,5970,crops,Elf Truck,N2,4214
Leafy Greens,5302,perishable crops,Refrigerated Truck,N2,10162
Cows,17998,crops,Container Truck,N3,19045
Cows,723,livestock,Mini Livestock Truck,N1,1237
Vegetables,11062,livestock,Livestock Truck,N2,10197
Rice,11978,crops,Elf Truck,N2,5619
Eggs,11347,perishable crops,Refrigerated Truck,N2,6937
Rice,10236,livestock,Livestock Truck,N2,7226
Rice,11314,crops,Elf Truck,N2,4317
Eggs,14014,crops,10-Wheeler Truck,N3,13274
Frozen Fish,4016,crops,Elf Truck,N2,5402
Corn,14378,livestock,Heavy Livestock Trailer,N3,14381
Rice,4081,livestock,Livestock Truck,N2,10770
Leafy Greens,554,crops,Tricycle,L,328
Fruits,16072,crops,10-Wheeler Truck,N3,13868
Meat,5810,perishable crops,Refrigerated Truck,N2,8932
Vegetables,12278,crops,Container Truck,N3,15570
Fruits,3721,perishable crops,Refrigerated Truck,N2,6614
Vegetables,4517,crops,Elf Truck,N2,5698
Eggs,14104,crops,10-Wheeler Truck,N3,13698
Meat,10787,livestock,Livestock Truck,N2,10707
Corn,1650,crops,Pickup Truck,N1,1594
Pigs,3252,perishable crops,Refrigerated Van,N1,2105
Frozen Fish,13330,crops,Container Truck,N3,16605
Pigs,13815,livestock,Heavy Livestock Trailer,N3,17986
Goats,366,crops,Motorcycle with Sidecar,L,492
Rice,11446,livestock,Livestock Truck,N2,10839
Frozen Fish,9906,livestock,Livestock Truck,N2,5652
Rice,3499,crops,Pickup Truck,N1,1649
Chickens,12810,livestock,Heavy Livestock Trailer,N3,17562
Meat,10223,crops,Elf Truck,N2,4319
Leafy Greens,4290,perishable crops,Refrigerated Truck,N2,6294
Fruits,16236,crops,10-Wheeler Truck,N3,14930
Eggs,7869,perishable crops,Refrigerated Truck,N2,11579
Goats,10316,perishable crops,Refrigerated Truck,N2,11013
Meat,14734,crops,10-Wheeler Truck,N3,13564
Vegetables,10773,livestock,Livestock Truck,N2,7079
Eggs,3572,crops,Elf Truck,N2,7845
Fruits,1397,crops,Delivery Van,N1,2287
Meat,1681,crops,Delivery Van,N1,1874
Eggs,12218,crops,Container Truck,N3,17022
Frozen Fish,6282,perishable crops,Refrigerated Truck,N2,11473
Goats,2272,crops,Delivery Van,N1,2731
Chickens,16248,crops,10-Wheeler Truck,N3,13137
Vegetables,6541,livestock,Livestock Truck,N2,6939
Rice,12468,crops,10-Wheeler Truck,N3,13672
Frozen Fish,6824,perishable crops,Refrigerated Truck,N2,6111
Cows,17198,livestock,Heavy Livestock Trailer,N3,14553
Pigs,12566,crops,10-Wheeler Truck,N3,13892
Fruits,17295,crops,10-Wheeler Truck,N3,14645
Meat,14139,crops,10-Wheeler Truck,N3,14289
Leafy Greens,17521,crops,10-Wheeler Truck,N3,13112
Corn,11585,livestock,Livestock Truck,N2,9607
Rice,1685,livestock,Mini Livestock Truck,N1,3345
Leafy Greens,9613,crops,Elf Truck,N2,5688
Fruits,616,perishable crops,Refrigerated Van,N1,1940
Rice,6470,perishable crops,Refrigerated Truck,N2,11849
Pigs,13670,crops,10-Wheeler Truck,N3,13959
Corn,4915,livestock,Livestock Truck,N2,6623
Rice,17046,livestock,Heavy Livestock Trailer,N3,17139
Vegetables,17495,crops,Container Truck,N3,16560
Chickens,12839,livestock,Heavy Livestock Trailer,N3,17761
Leafy Greens,3863,perishable crops,Refrigerated Truck,N2,9971
Meat,11422,perishable crops,Refrigerated Truck,N2,6085
Frozen Fish,12671,crops,10-Wheeler Truck,N3,13814
Leafy Greens,9433,perishable crops,Refrigerated Truck,N2,6315
Cows,9377,livestock,Livestock Truck,N2,10569
Goats,4543,livestock,Livestock Truck,N2,5280
Chickens,10009,livestock,Livestock Truck,N2,6568
Goats,9611,perishable crops,Refrigerated Truck,N2,11066
Pigs,7787,livestock,Livestock Truck,N2,5336
Chickens,13438,crops,10-Wheeler Truck,N3,14910
Leafy Greens,4164,livestock,Livestock Truck,N2,7030
Leafy Greens,3461,crops,Delivery Van,N1,2422
Meat,2276,crops,Multicab,N1,1250
Fruits,13568,crops,10-Wheeler Truck,N3,14953
Rice,11335,perishable crops,Refrigerated Truck,N2,6613
Goats,2671,crops,Open Truck,N1,1761
Vegetables,12409,livestock,Heavy Livestock Trailer,N3,16565
Corn,16239,crops,10-Wheeler Truck,N3,13638
Pigs,10608,perishable crops,Refrigerated Truck,N2,8103
Corn,13851,livestock,Heavy Livestock Trailer,N3,14774
Vegetables,2076,perishable crops,Refrigerated Van,N1,2503
Frozen Fish,11553,crops,Elf Truck,N2,7643
Goats,13396,crops,10-Wheeler Truck,N3,13470
Fruits,15591,crops,Container Truck,N3,19539
Corn,9023,livestock,Livestock Truck,N2,7312
Pigs,12735,livestock,Heavy Livestock Trailer,N3,14455
Corn,10053,crops,Elf Truck,N2,5090
Pigs,679,crops,Delivery Van,N1,2854
Pigs,1672,crops,Multicab,N1,1308
Frozen Fish,8127,livestock,Livestock Truck,N2,8169
Meat,8586,livestock,Livestock Truck,N2,9386
Frozen Fish,10059,perishable crops,Refrigerated Truck,N2,10532
Chickens,9364,perishable crops,Refrigerated Truck,N2,6951
Goats,5277,livestock,Livestock Truck,N2,11348
Cows,16665,crops,Container Truck,N3,15698
Rice,14741,crops,10-Wheeler Truck,N3,14393
Pigs,12804,crops,10-Wheeler Truck,N3,14907
Corn,6382,livestock,Livestock Truck,N2,11967
Corn,3612,perishable crops,Refrigerated Truck,N2,7854
Chickens,9503,perishable crops,Refrigerated Truck,N2,6576
Cows,6858,crops,Elf Truck,N2,4040
Fruits,17739,crops,Container Truck,N3,19846
Frozen Fish,13710,livestock,Heavy Livestock Trailer,N3,16427
Frozen Fish,4836,livestock,Livestock Truck,N2,6676
Pigs,15558,crops,10-Wheeler Truck,N3,14191
Vegetables,8843,perishable crops,Refrigerated Truck,N2,9939
Frozen Fish,1019,livestock,Mini Livestock Truck,N1,2494
Goats,9187,livestock,Livestock Truck,N2,8816
Corn,11623,livestock,Livestock Truck,N2,9002
Leafy Greens,6102,livestock,Livestock Truck,N2,9661
Pigs,101,crops,Tricycle,L,544
Rice,9872,livestock,Livestock Truck,N2,5394
Meat,11599,perishable crops,Refrigerated Truck,N2,10950
Vegetables,8462,crops,Elf Truck,N2,5980
Vegetables,16636,crops,10-Wheeler Truck,N3,13898
Goats,7097,crops,Elf Truck,N2,5694
Corn,9219,livestock,Livestock Truck,N2,11801
Meat,12784,crops,10-Wheeler Truck,N3,13997
Fruits,499,crops,Motorcycle with Sidecar,L,499
Frozen Fish,17635,crops,Container Truck,N3,19930
Meat,6144,livestock,Livestock Truck,N2,5565
Meat,12279,crops,10-Wheeler Truck,N3,14232
Frozen Fish,9102,crops,Elf Truck,N2,5944
Chickens,5661,livestock,Livestock Truck,N2,9394
Chickens,1350,crops,Open Truck,N1,2553
Eggs,14736,crops,Container Truck,N3,15606
Pigs,6601,perishable crops,Refrigerated Truck,N2,11719
Goats,8037,livestock,Livestock Truck,N2,5399
Pigs,14905,livestock,Heavy Livestock Trailer,N3,16970
Frozen Fish,11192,crops,Elf Truck,N2,5176
Rice,5008,livestock,Livestock Truck,N2,6011
Frozen Fish,2251,livestock,Mini Livestock Truck,N1,1067
Fruits,17948,crops,10-Wheeler Truck,N3,14110
Frozen Fish,13463,crops,Container Truck,N3,17616
Rice,194,crops,Tricycle,L,557
Goats,11091,perishable crops,Refrigerated Truck,N2,6489
Meat,6221,livestock,Livestock Truck,N2,5038
Cows,7864,livestock,Livestock Truck,N2,6521
Pigs,1775,crops,Open Truck,N1,1523
Cows,1876,perishable crops,Refrigerated Van,N1,1600
Pigs,8213,livestock,Livestock Truck,N2,11566
Vegetables,12888,livestock,Heavy Livestock Trailer,N3,15899
Corn,11993,livestock,Livestock Truck,N2,8745
Rice,4621,crops,Elf Truck,N2,5922
Eggs,8385,crops,Elf Truck,N2,4809
Goats,12133,crops,Container Truck,N3,18760
Cows,1987,livestock,Mini Livestock Truck,N1,2580
Meat,7325,perishable crops,Refrigerated Truck,N2,7528
Corn,6716,livestock,Livestock Truck,N2,7933
Corn,7804,perishable crops,Refrigerated Truck,N2,11145
Pigs,11422,crops,Elf Truck,N2,7578
Vegetables,12334,crops,10-Wheeler Truck,N3,14423
Rice,11338,livestock,Livestock Truck,N2,7795
Cows,1121,perishable crops,Refrigerated Van,N1,2223
Frozen Fish,7576,perishable crops,Refrigerated Truck,N2,8844
Cows,4685,livestock,Livestock Truck,N2,5328
Corn,12964,livestock,Heavy Livestock Trailer,N3,14241
Leafy Greens,4413,livestock,Livestock Truck,N2,7710
Chickens,6855,livestock,Livestock Truck,N2,10018
Fruits,15681,livestock,Heavy Livestock Trailer,N3,16733
Frozen Fish,10987,livestock,Livestock Truck,N2,11668
Pigs,12870,crops,Container Truck,N3,19745
Frozen Fish,13995,crops,Container Truck,N3,19756
Chickens,1099,crops,Delivery Van,N1,2504
Vegetables,6567,perishable crops,Refrigerated Truck,N2,6021
Vegetables,12463,livestock,Heavy Livestock Trailer,N3,17714
Pigs,933,crops,Pickup Truck,N1,1762
Leafy Greens,4384,perishable crops,Refrigerated Truck,N2,10179
Fruits,1137,crops,Delivery Van,N1,2923
Cows,15140,livestock,Heavy Livestock Trailer,N3,14453
Goats,2158,crops,Open Truck,N1,1646
Leafy Greens,1507,crops,Delivery Van,N1,1606
Fruits,11985,livestock,Livestock Truck,N2,11527
Rice,601,livestock,Mini Livestock Truck,N1,1063
Vegetables,15201,crops,Container Truck,N3,17998
Leafy Greens,14526,livestock,Heavy Livestock Trailer,N3,16641
Leafy Greens,3259,crops,Multicab,N1,977
Fruits,8237,perishable crops,Refrigerated Truck,N2,8609
Chickens,9717,crops,Elf Truck,N2,5752
Frozen Fish,14553,crops,10-Wheeler Truck,N3,13030
Goats,1582,crops,Multicab,N1,889
Vegetables,14739,livestock,Heavy Livestock Trailer,N3,15415
Chickens,620,crops,Multicab,N1,819
Goats,3826,perishable crops,Refrigerated Truck,N2,6989
Corn,6652,perishable crops,Refrigerated Truck,N2,9353
Pigs,3118,crops,Open Truck,N1,2156
Goats,15275,crops,Container Truck,N3,15022
Chickens,1484,perishable crops,Refrigerated Van,N1,1582
Vegetables,3226,crops,Delivery Van,N1,1934
Vegetables,2753,perishable crops,Refrigerated Van,N1,2126
Leafy Greens,1438,livestock,Mini Livestock Truck,N1,1666
Goats,5734,livestock,Livestock Truck,N2,11448
Chickens,16016,livestock,Heavy Livestock Trailer,N3,15810
Pigs,6688,perishable crops,Refrigerated Truck,N2,11480
Meat,7913,crops,Elf Truck,N2,6784
Leafy Greens,13951,livestock,Heavy Livestock Trailer,N3,14743
Goats,768,perishable crops,Refrigerated Van,N1,1892
Vegetables,3577,livestock,Livestock Truck,N2,9301
Meat,6280,perishable crops,Refrigerated Truck,N2,10566
Rice,15027,crops,Container Truck,N3,18194
Frozen Fish,9854,perishable crops,Refrigerated Truck,N2,6597
Cows,11975,crops,Elf Truck,N2,4058
Corn,14155,crops,Container Truck,N3,15957
Eggs,8282,livestock,Livestock Truck,N2,5738
Goats,13499,crops,10-Wheeler Truck,N3,13291
Frozen Fish,1920,livestock,Mini Livestock Truck,N1,2176
Goats,11964,livestock,Livestock Truck,N2,8690
Goats,16298,livestock,Heavy Livestock Trailer,N3,14573
Rice,9392,crops,Elf Truck,N2,7618
Rice,11578,perishable crops,Refrigerated Truck,N2,6803
Chickens,4311,livestock,Livestock Truck,N2,7344
Vegetables,2821,crops,Pickup Truck,N1,1094
Eggs,3880,livestock,Livestock Truck,N2,11828
Eggs,3571,perishable crops,Refrigerated Truck,N2,9996
Cows,5571,perishable crops,Refrigerated Truck,N2,6281
Chickens,5069,perishable crops,Refrigerated Truck,N2,8250
Meat,7873,crops,Elf Truck,N2,6978
Meat,14665,crops,Container Truck,N3,15371
Pigs,14710,crops,10-Wheeler Truck,N3,14193
Cows,8894,perishable crops,Refrigerated Truck,N2,7137
Chickens,8433,perishable crops,Refrigerated Truck,N2,6288
Frozen Fish,12795,livestock,Heavy Livestock Trailer,N3,15108
Eggs,13562,crops,10-Wheeler Truck,N3,13990
Chickens,1949,crops,Pickup Truck,N1,1761
Frozen Fish,4703,crops,Elf Truck,N2,6802
Goats,6053,perishable crops,Refrigerated Truck,N2,9533
Leafy Greens,2789,crops,Open Truck,N1,1844
Cows,9260,crops,Elf Truck,N2,5125
Leafy Greens,16367,crops,10-Wheeler Truck,N3,14256
Chickens,10932,perishable crops,Refrigerated Truck,N2,8611
Pigs,2641,crops,Multicab,N1,812
Corn,8083,crops,Elf Truck,N2,7920
Chickens,4389,perishable crops,Refrigerated Truck,N2,11817
Vegetables,1786,crops,Pickup Truck,N1,1117
Goats,11113,livestock,Livestock Truck,N2,6438
Pigs,13320,crops,Container Truck,N3,19485
Eggs,2599,livestock,Mini Livestock Truck,N1,2797
Vegetables,2582,crops,Open Truck,N1,1534
Leafy Greens,8524,livestock,Livestock Truck,N2,9194
Corn,16680,crops,Container Truck,N3,15127
Eggs,9327,crops,Elf Truck,N2,5066
Meat,8384,perishable crops,Refrigerated Truck,N2,9281
Cows,271,crops,Motorcycle with Sidecar,L,367
Pigs,5050,livestock,Livestock Truck,N2,8082
Fruits,13514,crops,10-Wheeler Truck,N3,14416
Chickens,5964,perishable crops,Refrigerated Truck,N2,7045
Goats,4802,crops,Elf Truck,N2,7010
Goats,589,crops,Tricycle,L,204
Goats,2705,crops,Multicab,N1,1221
Frozen Fish,263,crops,Tricycle,L,528
Corn,13674,crops,Container Truck,N3,15593
Pigs,8905,perishable crops,Refrigerated Truck,N2,6102
Corn,5773,crops,Elf Truck,N2,7206
Fruits,8629,perishable crops,Refrigerated Truck,N2,10724
Goats,13641,crops,Container Truck,N3,17302
Chickens,7735,crops,Elf Truck,N2,6216
Frozen Fish,16505,crops,10-Wheeler Truck,N3,14693
Rice,11096,perishable crops,Refrigerated Truck,N2,8257
Vegetables,2286,crops,Multicab,N1,885
Eggs,1079,livestock,Mini Livestock Truck,N1,1471
Corn,981,perishable crops,Refrigerated Van,N1,1587
Fruits,6637,crops,Elf Truck,N2,5277
Corn,2381,crops,Multicab,N1,1042
Goats,15971,crops,Container Truck,N3,15867
Rice,7905,perishable crops,Refrigerated Truck,N2,7352
Goats,14770,crops,Container Truck,N3,15554
Pigs,15237,crops,Container Truck,N3,17832
Meat,5323,livestock,Livestock Truck,N2,7612
Vegetables,13629,crops,10-Wheeler Truck,N3,13842
Rice,15320,livestock,Heavy Livestock Trailer,N3,17983
Eggs,2010,perishable crops,Refrigerated Van,N1,1918
Cows,13960,crops,10-Wheeler Truck,N3,13305
Fruits,15665,livestock,Heavy Livestock Trailer,N3,15862
Vegetables,15466,livestock,Heavy Livestock Trailer,N3,16034
Chickens,17260,crops,Container Truck,N3,17268
Pigs,11398,livestock,Livestock Truck,N2,9453
Meat,6938,perishable crops,Refrigerated Truck,N2,11319
Fruits,15380,crops,10-Wheeler Truck,N3,13201
Frozen Fish,1017,crops,Delivery Van,N1,2119
Meat,17402,livestock,Heavy Livestock Trailer,N3,15670
Corn,7611,crops,Elf Truck,N2,7046
Leafy Greens,13197,crops,10-Wheeler Truck,N3,14650
Pigs,6420,crops,Elf Truck,N2,6317
Meat,10993,crops,Elf Truck,N2,4820
Fruits,10282,perishable crops,Refrigerated Truck,N2,11590
Fruits,803,crops,Multicab,N1,1355
Corn,6708,perishable crops,Refrigerated Truck,N2,11744
Meat,5813,livestock,Livestock Truck,N2,6479
Leafy Greens,11440,livestock,Livestock Truck,N2,5876
Leafy Greens,12615,livestock,Heavy Livestock Trailer,N3,16995
Leafy Greens,14546,crops,Container Truck,N3,17343
Cows,14439,livestock,Heavy Livestock Trailer,N3,15659
Leafy Greens,1522,crops,Pickup Truck,N1,1244
Chickens,5954,perishable crops,Refrigerated Truck,N2,8466
Fruits,4917,crops,Elf Truck,N2,4344
Frozen Fish,5374,livestock,Livestock Truck,N2,5190
Goats,14238,crops,10-Wheeler Truck,N3,14185
Vegetables,1134,crops,Delivery Van,N1,2263
Goats,14623,crops,10-Wheeler Truck,N3,14703
Eggs,13310,crops,10-Wheeler Truck,N3,14209
Frozen Fish,13628,crops,10-Wheeler Truck,N3,14272
Corn,8686,crops,Elf Truck,N2,7152
Cows,11584,crops,Elf Truck,N2,7427
Leafy Greens,1538,crops,Multicab,N1,828
Eggs,6473,crops,Elf Truck,N2,4060
Corn,6648,perishable crops,Refrigerated Truck,N2,10013
Frozen Fish,14269,livestock,Heavy Livestock Trailer,N3,14698
Leafy Greens,6647,livestock,Livestock Truck,N2,8627
Vegetables,14837,livestock,Heavy Livestock Trailer,N3,14448
Eggs,10166,livestock,Livestock Truck,N2,11283
Frozen Fish,3630,livestock,Livestock Truck,N2,5724
Vegetables,10396,crops,Elf Truck,N2,6033
Cows,10552,livestock,Livestock Truck,N2,9902
Meat,8401,crops,Elf Truck,N2,7314
Cows,11282,perishable crops,Refrigerated Truck,N2,10007
Corn,17893,livestock,Heavy Livestock Trailer,N3,15361
Rice,12435,livestock,Heavy Livestock Trailer,N3,15552
Corn,11988,perishable crops,Refrigerated Truck,N2,8659
Meat,10188,livestock,Livestock Truck,N2,5372
Goats,16801,crops,10-Wheeler Truck,N3,14882
Meat,6641,perishable crops,Refrigerated Truck,N2,9649
Pigs,10092,crops,Elf Truck,N2,6239
Cows,2274,crops,Open Truck,N1,2005
Fruits,12331,livestock,Heavy Livestock Trailer,N3,17523
Eggs,2340,perishable crops,Refrigerated Van,N1,2793
Pigs,9374,livestock,Livestock Truck,N2,5901
Goats,7574,crops,Elf Truck,N2,4593
Cows,7983,perishable crops,Refrigerated Truck,N2,6255
Goats,530,crops,Motorcycle with Sidecar,L,477
Vegetables,7279,livestock,Livestock Truck,N2,8304
Goats,7597,perishable crops,Refrigerated Truck,N2,8553
Fruits,4590,perishable crops,Refrigerated Truck,N2,7596
Goats,9675,perishable crops,Refrigerated Truck,N2,10070
Cows,14618,crops,Container Truck,N3,16074
Leafy Greens,7823,livestock,Livestock Truck,N2,6340
Eggs,5248,crops,Elf Truck,N2,5810
Cows,16758,crops,10-Wheeler Truck,N3,13656
Goats,13231,crops,10-Wheeler Truck,N3,13249
Vegetables,16237,livestock,Heavy Livestock Trailer,N3,17307
Meat,6724,crops,Elf Truck,N2,5723
Fruits,15822,crops,10-Wheeler Truck,N3,13613
Meat,13604,livestock,Heavy Livestock Trailer,N3,14586
Meat,13043,crops,Container Truck,N3,19337
Cows,251,crops,Tricycle,L,500
Corn,15441,crops,10-Wheeler Truck,N3,14771
Pigs,15582,livestock,Heavy Livestock Trailer,N3,15437
Meat,7419,crops,Elf Truck,N2,7820
Goats,6480,crops,Elf Truck,N2,5673
Frozen Fish,9394,livestock,Livestock Truck,N2,6924
Goats,3483,crops,Pickup Truck,N1,1770
