Product Type,Product Weight (kg),Purpose,Vehicle Type,Vehicle Category,maxWeightCapacity
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12350,crops,Elf Truck,N2,11999
Meat,3470,perishable crops,Refrigerated Van,N1,3500
Corn,3070,crops,Multicab,N1,3500
Eggs,11450,perishable crops,Refrigerated Truck,N2,11998
Leafy Greens,1870,crops,Tricycle,L1,1999
Meat,14750,perishable crops,Refrigerated Truck,N2,11999
Pigs,1870,livestock,Mini Livestock Truck,N1,2790
Frozen Fish,2690,perishable crops,Refrigerated Van,N1,3500
Rice,11450,crops,Elf Truck,N2,11998
Chickens,19998,livestock,Heavy Livestock Trailer,N3,19999
Meat,15750,perishable crops,Refrigerated Truck,N2,11999
Pigs,12350,livestock,Heavy Livestock Trailer,N3,19350
Goats,13350,livestock,Livestock Truck,N2,11999
Fruits,2770,crops,Multicab,N1,3500
Chickens,3270,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13350,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1870,crops,Tricycle,L1,1999
Goats,11980,livestock,Livestock Truck,N2,11999
Leafy Greens,2390,perishable crops,Refrigerated Van,N1,3500
Eggs,1890,perishable crops,Refrigerated Van,N1,2710
Pigs,1890,livestock,Mini Livestock Truck,N1,2810
Meat,11050,perishable crops,Refrigerated Truck,N2,11989
Cows,17980,livestock,Heavy Livestock Trailer,N3,19999
Eggs,2990,perishable crops,Refrigerated Truck,N2,8180
Cows,1890,livestock,Mini Livestock Truck,N1,2890
Chickens,13980,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2090,crops,Multicab,N1,2990
Pigs,3190,livestock,Mini Livestock Truck,N1,3500
Fruits,12450,crops,Elf Truck,N2,11999
Leafy Greens,3290,perishable crops,Refrigerated Van,N1,3500
Corn,11050,perishable crops,Refrigerated Truck,N2,11989
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,2990,crops,Multicab,N1,3500
Chickens,3190,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12450,crops,Elf Truck,N2,11999
Meat,3490,perishable crops,Refrigerated Van,N1,3500
Corn,3090,crops,Multicab,N1,3500
Eggs,11550,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1890,crops,Tricycle,L1,1999
Meat,14850,perishable crops,Refrigerated Truck,N2,11999
Pigs,1890,livestock,Mini Livestock Truck,N1,2810
Frozen Fish,2710,perishable crops,Refrigerated Van,N1,3500
Rice,11550,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15850,perishable crops,Refrigerated Truck,N2,11999
Pigs,12450,livestock,Heavy Livestock Trailer,N3,19450
Goats,13450,livestock,Livestock Truck,N2,11999
Fruits,2810,crops,Multicab,N1,3500
Chickens,3290,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13450,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1890,crops,Tricycle,L1,1999
Goats,11990,livestock,Livestock Truck,N2,11999
Leafy Greens,2410,perishable crops,Refrigerated Van,N1,3500
Eggs,1910,perishable crops,Refrigerated Van,N1,2730
Pigs,1910,livestock,Mini Livestock Truck,N1,2830
Meat,11150,perishable crops,Refrigerated Truck,N2,11991
Cows,17995,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3010,perishable crops,Refrigerated Truck,N2,8250
Cows,1910,livestock,Mini Livestock Truck,N1,2910
Chickens,13995,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2110,crops,Multicab,N1,3010
Pigs,3210,livestock,Mini Livestock Truck,N1,3500
Fruits,12550,crops,Elf Truck,N2,11999
Leafy Greens,3310,perishable crops,Refrigerated Van,N1,3500
Corn,11150,perishable crops,Refrigerated Truck,N2,11991
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3010,crops,Multicab,N1,3500
Chickens,3210,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12550,crops,Elf Truck,N2,11999
Meat,3496,perishable crops,Refrigerated Van,N1,3500
Corn,3110,crops,Multicab,N1,3500
Eggs,11650,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1910,crops,Tricycle,L1,1999
Meat,14950,perishable crops,Refrigerated Truck,N2,11999
Pigs,1910,livestock,Mini Livestock Truck,N1,2830
Frozen Fish,2740,perishable crops,Refrigerated Van,N1,3500
Rice,11650,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15950,perishable crops,Refrigerated Truck,N2,11999
Pigs,12550,livestock,Heavy Livestock Trailer,N3,19550
Goats,13550,livestock,Livestock Truck,N2,11999
Fruits,2840,crops,Multicab,N1,3500
Chickens,3310,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13550,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1910,crops,Tricycle,L1,1999
Goats,11996,livestock,Livestock Truck,N2,11999
Leafy Greens,2440,perishable crops,Refrigerated Van,N1,3500
Eggs,1940,perishable crops,Refrigerated Van,N1,2760
Pigs,1940,livestock,Mini Livestock Truck,N1,2860
Meat,11250,perishable crops,Refrigerated Truck,N2,11993
Cows,17996,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3040,perishable crops,Refrigerated Truck,N2,8480
Cows,1940,livestock,Mini Livestock Truck,N1,2940
Chickens,13996,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2140,crops,Multicab,N1,3040
Pigs,3240,livestock,Mini Livestock Truck,N1,3500
Fruits,12650,crops,Elf Truck,N2,11999
Leafy Greens,3340,perishable crops,Refrigerated Van,N1,3500
Corn,11250,perishable crops,Refrigerated Truck,N2,11993
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3040,crops,Multicab,N1,3500
Chickens,3240,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12650,crops,Elf Truck,N2,11999
Meat,3497,perishable crops,Refrigerated Van,N1,3500
Corn,3140,crops,Multicab,N1,3500
Eggs,11750,perishable crops,Refrigerated Truck,N2,11998
Leafy Greens,1940,crops,Tricycle,L1,1999
Meat,14970,perishable crops,Refrigerated Truck,N2,11999
Pigs,1940,livestock,Mini Livestock Truck,N1,2860
Frozen Fish,2770,perishable crops,Refrigerated Van,N1,3500
Rice,11750,crops,Elf Truck,N2,11998
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15970,perishable crops,Refrigerated Truck,N2,11999
Pigs,12650,livestock,Heavy Livestock Trailer,N3,19650
Goats,13650,livestock,Livestock Truck,N2,11999
Fruits,2870,crops,Multicab,N1,3500
Chickens,3340,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13650,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1940,crops,Tricycle,L1,1999
Goats,11997,livestock,Livestock Truck,N2,11999
Leafy Greens,2470,perishable crops,Refrigerated Van,N1,3500
Eggs,1970,perishable crops,Refrigerated Van,N1,2790
Pigs,1970,livestock,Mini Livestock Truck,N1,2890
Meat,11350,perishable crops,Refrigerated Truck,N2,11994
Cows,17997,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3070,perishable crops,Refrigerated Truck,N2,8580
Cows,1970,livestock,Mini Livestock Truck,N1,2970
Chickens,13997,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2170,crops,Multicab,N1,3070
Pigs,3270,livestock,Mini Livestock Truck,N1,3500
Fruits,12750,crops,Elf Truck,N2,11999
Leafy Greens,3370,perishable crops,Refrigerated Van,N1,3500
Corn,11350,perishable crops,Refrigerated Truck,N2,11994
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3070,crops,Multicab,N1,3500
Chickens,3270,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12750,crops,Elf Truck,N2,11999
Meat,3498,perishable crops,Refrigerated Van,N1,3500
Corn,3170,crops,Multicab,N1,3500
Eggs,11850,perishable crops,Refrigerated Truck,N2,11998
Leafy Greens,1970,crops,Tricycle,L1,1999
Meat,14980,perishable crops,Refrigerated Truck,N2,11999
Pigs,1970,livestock,Mini Livestock Truck,N1,2890
Frozen Fish,2790,perishable crops,Refrigerated Van,N1,3500
Rice,11850,crops,Elf Truck,N2,11998
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15980,perishable crops,Refrigerated Truck,N2,11999
Pigs,12750,livestock,Heavy Livestock Trailer,N3,19750
Goats,13750,livestock,Livestock Truck,N2,11999
Fruits,2890,crops,Multicab,N1,3500
Chickens,3370,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13750,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1970,crops,Tricycle,L1,1999
Goats,11998,livestock,Livestock Truck,N2,11999
Leafy Greens,2490,perishable crops,Refrigerated Van,N1,3500
Eggs,1995,perishable crops,Refrigerated Van,N1,2815
Pigs,1995,livestock,Mini Livestock Truck,N1,2915
Meat,11450,perishable crops,Refrigerated Truck,N2,11995
Cows,17998,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3090,perishable crops,Refrigerated Truck,N2,8680
Cows,1995,livestock,Mini Livestock Truck,N1,2995
Chickens,13998,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2190,crops,Multicab,N1,3090
Pigs,3290,livestock,Mini Livestock Truck,N1,3500
Fruits,12850,crops,Elf Truck,N2,11999
Leafy Greens,3390,perishable crops,Refrigerated Van,N1,3500
Corn,11450,perishable crops,Refrigerated Truck,N2,11995
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3090,crops,Multicab,N1,3500
Chickens,3290,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12850,crops,Elf Truck,N2,11999
Meat,3499,perishable crops,Refrigerated Van,N1,3500
Corn,3190,crops,Multicab,N1,3500
Eggs,11950,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1995,crops,Tricycle,L1,1999
Meat,14990,perishable crops,Refrigerated Truck,N2,11999
Pigs,1995,livestock,Mini Livestock Truck,N1,2915
Frozen Fish,2810,perishable crops,Refrigerated Van,N1,3500
Rice,11950,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15990,perishable crops,Refrigerated Truck,N2,11999
Pigs,12850,livestock,Heavy Livestock Trailer,N3,19850
Goats,13850,livestock,Livestock Truck,N2,11999
Fruits,2910,crops,Multicab,N1,3500
Chickens,3390,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13850,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1995,crops,Tricycle,L1,1999
Goats,11999,livestock,Livestock Truck,N2,11999
Leafy Greens,2510,perishable crops,Refrigerated Van,N1,3500
Eggs,1996,perishable crops,Refrigerated Van,N1,2825
Pigs,1996,livestock,Mini Livestock Truck,N1,2925
Meat,11550,perishable crops,Refrigerated Truck,N2,11996
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3110,perishable crops,Refrigerated Truck,N2,8780
Cows,1996,livestock,Mini Livestock Truck,N1,2996
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2210,crops,Multicab,N1,3110
Pigs,3310,livestock,Mini Livestock Truck,N1,3500
Fruits,12950,crops,Elf Truck,N2,11999
Leafy Greens,3410,perishable crops,Refrigerated Van,N1,3500
Corn,11550,perishable crops,Refrigerated Truck,N2,11996
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3110,crops,Multicab,N1,3500
Chickens,3310,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12950,crops,Elf Truck,N2,11999
Meat,3497,perishable crops,Refrigerated Van,N1,3500
Corn,3210,crops,Multicab,N1,3500
Eggs,11960,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1996,crops,Tricycle,L1,1999
Meat,14996,perishable crops,Refrigerated Truck,N2,11999
Pigs,1996,livestock,Mini Livestock Truck,N1,2925
Frozen Fish,2840,perishable crops,Refrigerated Van,N1,3500
Rice,11960,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15960,perishable crops,Refrigerated Truck,N2,11999
Pigs,12950,livestock,Heavy Livestock Trailer,N3,19955
Goats,13950,livestock,Livestock Truck,N2,11999
Fruits,2940,crops,Multicab,N1,3500
Chickens,3396,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13950,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1996,crops,Tricycle,L1,1999
Goats,11997,livestock,Livestock Truck,N2,11999
Leafy Greens,2540,perishable crops,Refrigerated Van,N1,3500
Eggs,1997,perishable crops,Refrigerated Van,N1,2855
Pigs,1997,livestock,Mini Livestock Truck,N1,2955
Meat,11650,perishable crops,Refrigerated Truck,N2,11997
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3140,perishable crops,Refrigerated Truck,N2,8880
Cows,1997,livestock,Mini Livestock Truck,N1,2997
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2240,crops,Multicab,N1,3140
Pigs,3340,livestock,Mini Livestock Truck,N1,3500
Fruits,12980,crops,Elf Truck,N2,11999
Leafy Greens,3440,perishable crops,Refrigerated Van,N1,3500
Corn,11650,perishable crops,Refrigerated Truck,N2,11997
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3140,crops,Multicab,N1,3500
Chickens,3340,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12980,crops,Elf Truck,N2,11999
Meat,3498,perishable crops,Refrigerated Van,N1,3500
Corn,3240,crops,Multicab,N1,3500
Eggs,11980,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1997,crops,Tricycle,L1,1999
Meat,14980,perishable crops,Refrigerated Truck,N2,11999
Pigs,1997,livestock,Mini Livestock Truck,N1,2955
Frozen Fish,2870,perishable crops,Refrigerated Van,N1,3500
Rice,11980,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15980,perishable crops,Refrigerated Truck,N2,11999
Pigs,12980,livestock,Heavy Livestock Trailer,N3,19980
Goats,13980,livestock,Livestock Truck,N2,11999
Fruits,2970,crops,Multicab,N1,3500
Chickens,3397,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13980,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1997,crops,Tricycle,L1,1999
Goats,11998,livestock,Livestock Truck,N2,11999
Leafy Greens,2570,perishable crops,Refrigerated Van,N1,3500
Eggs,1998,perishable crops,Refrigerated Van,N1,2885
Pigs,1998,livestock,Mini Livestock Truck,N1,2985
Meat,11750,perishable crops,Refrigerated Truck,N2,11998
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3170,perishable crops,Refrigerated Truck,N2,8980
Cows,1998,livestock,Mini Livestock Truck,N1,2998
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2270,crops,Multicab,N1,3170
Pigs,3370,livestock,Mini Livestock Truck,N1,3500
Fruits,12990,crops,Elf Truck,N2,11999
Leafy Greens,3470,perishable crops,Refrigerated Van,N1,3500
Corn,11750,perishable crops,Refrigerated Truck,N2,11998
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3170,crops,Multicab,N1,3500
Chickens,3370,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12990,crops,Elf Truck,N2,11999
Meat,3498,perishable crops,Refrigerated Van,N1,3500
Corn,3270,crops,Multicab,N1,3500
Eggs,11990,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1998,crops,Tricycle,L1,1999
Meat,14990,perishable crops,Refrigerated Truck,N2,11999
Pigs,1998,livestock,Mini Livestock Truck,N1,2985
Frozen Fish,2890,perishable crops,Refrigerated Van,N1,3500
Rice,11990,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15990,perishable crops,Refrigerated Truck,N2,11999
Pigs,12990,livestock,Heavy Livestock Trailer,N3,19985
Goats,13990,livestock,Livestock Truck,N2,11999
Fruits,2990,crops,Multicab,N1,3500
Chickens,3398,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13990,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1998,crops,Tricycle,L1,1999
Goats,11999,livestock,Livestock Truck,N2,11999
Leafy Greens,2590,perishable crops,Refrigerated Van,N1,3500
Eggs,1999,perishable crops,Refrigerated Van,N1,2900
Pigs,1999,livestock,Mini Livestock Truck,N1,3000
Meat,11850,perishable crops,Refrigerated Truck,N2,11999
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3190,perishable crops,Refrigerated Truck,N2,9080
Cows,1999,livestock,Mini Livestock Truck,N1,2999
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2310,crops,Multicab,N1,3200
Pigs,3410,livestock,Mini Livestock Truck,N1,3500
Fruits,12995,crops,Elf Truck,N2,11999
Leafy Greens,3500,perishable crops,Refrigerated Van,N1,3500
Corn,11850,perishable crops,Refrigerated Truck,N2,11999
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3210,crops,Multicab,N1,3500
Chickens,3410,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12995,crops,Elf Truck,N2,11999
Meat,3499,perishable crops,Refrigerated Van,N1,3500
Corn,3310,crops,Multicab,N1,3500
Eggs,11995,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1999,crops,Tricycle,L1,1999
Meat,14995,perishable crops,Refrigerated Truck,N2,11999
Pigs,1999,livestock,Mini Livestock Truck,N1,3000
Frozen Fish,2930,perishable crops,Refrigerated Van,N1,3500
Rice,11995,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15995,perishable crops,Refrigerated Truck,N2,11999
Pigs,12995,livestock,Heavy Livestock Trailer,N3,19995
Goats,13995,livestock,Livestock Truck,N2,11999
Fruits,3410,crops,Multicab,N1,3500
Chickens,3499,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13995,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1999,crops,Tricycle,L1,1999
Goats,11999,livestock,Livestock Truck,N2,11999
Leafy Greens,2630,perishable crops,Refrigerated Van,N1,3500
Eggs,1999,perishable crops,Refrigerated Van,N1,2930
Pigs,1999,livestock,Mini Livestock Truck,N1,3030
Meat,11998,perishable crops,Refrigerated Truck,N2,11999
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3430,perishable crops,Refrigerated Truck,N2,10000
Cows,1999,livestock,Mini Livestock Truck,N1,2999
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2430,crops,Multicab,N1,3330
Pigs,3430,livestock,Mini Livestock Truck,N1,3500
Fruits,12999,crops,Elf Truck,N2,11999
Leafy Greens,3500,perishable crops,Refrigerated Van,N1,3500
Corn,11998,perishable crops,Refrigerated Truck,N2,11999
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3330,crops,Multicab,N1,3500
Chickens,3460,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12999,crops,Elf Truck,N2,11999
Meat,3499,perishable crops,Refrigerated Van,N1,3500
Corn,3460,crops,Multicab,N1,3500
Eggs,11999,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1999,crops,Tricycle,L1,1999
Meat,14999,perishable crops,Refrigerated Truck,N2,11999
Pigs,1999,livestock,Mini Livestock Truck,N1,3030
Frozen Fish,2960,perishable crops,Refrigerated Van,N1,3500
Rice,11999,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15999,perishable crops,Refrigerated Truck,N2,11999
Pigs,12999,livestock,Heavy Livestock Trailer,N3,19999
Goats,13999,livestock,Livestock Truck,N2,11999
Fruits,3460,crops,Multicab,N1,3500
Chickens,3499,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Corn,13999,crops,Elf Truck,N2,11999
Meat,3500,perishable crops,Refrigerated Van,N1,3500
Rice,1999,crops,Tricycle,L1,1999
Goats,11999,livestock,Livestock Truck,N2,11999
Leafy Greens,2660,perishable crops,Refrigerated Van,N1,3500
Eggs,1999,perishable crops,Refrigerated Van,N1,2960
Pigs,1999,livestock,Mini Livestock Truck,N1,3060
Meat,11999,perishable crops,Refrigerated Truck,N2,11999
Cows,17999,livestock,Heavy Livestock Trailer,N3,19999
Eggs,3460,perishable crops,Refrigerated Truck,N2,10100
Cows,1999,livestock,Mini Livestock Truck,N1,2999
Chickens,13999,livestock,Heavy Livestock Trailer,N3,19999
Fruits,2460,crops,Multicab,N1,3360
Pigs,3460,livestock,Mini Livestock Truck,N1,3500
Fruits,12999,crops,Elf Truck,N2,11999
Leafy Greens,3500,perishable crops,Refrigerated Van,N1,3500
Corn,11999,perishable crops,Refrigerated Truck,N2,11999
Cows,18999,livestock,Heavy Livestock Trailer,N3,19999
Rice,3460,crops,Multicab,N1,3500
Chickens,3480,livestock,Mini Livestock Truck,N1,3500
Goats,3500,livestock,Mini Livestock Truck,N1,3500
Rice,12999,crops,Elf Truck,N2,11999
Meat,3499,perishable crops,Refrigerated Van,N1,3500
Corn,3480,crops,Multicab,N1,3500
Eggs,11999,perishable crops,Refrigerated Truck,N2,11999
Leafy Greens,1999,crops,Tricycle,L1,1999
Meat,14999,perishable crops,Refrigerated Truck,N2,11999
Pigs,1999,livestock,Mini Livestock Truck,N1,3060
Frozen Fish,2980,perishable crops,Refrigerated Van,N1,3500
Rice,11999,crops,Elf Truck,N2,11999
Chickens,19999,livestock,Heavy Livestock Trailer,N3,19999
Meat,15999,perishable crops,Refrigerated Truck,N2,11999
