Product Type,Product Weight (kg),Purpose,Vehicle Type,Vehicle Category,maxWeightCapacity
Pigs,1010,livestock,Mini Livestock Truck,N1,2544
Vegetables,1521,crops,Elf Truck,N2,3526
Goats,2293,livestock,Mini Livestock Truck,N1,2754
Vegetables,1545,crops,Multicab,N1,1617
Cows,7307,livestock,Heavy Livestock Trailer,N3,12575
Vegetables,941,crops,Multicab,N1,1159
Meat,3078,perishable crops,Refrigerated Truck,N2,6654
Pigs,599,livestock,Heavy Livestock Trailer,N3,16907
Eggs,1428,perishable crops,Refrigerated Truck,N2,7723
Fruits,1633,crops,Multicab,N1,2179
Vegetables,5832,crops,Elf Truck,N2,7006
Goats,1896,livestock,Livestock Truck,N2,5993
Pigs,833,livestock,Mini Livestock Truck,N1,3060
Chickens,9216,livestock,Heavy Livestock Trailer,N3,19314
Frozen Fish,784,perishable crops,Refrigerated Van,N1,1016
Meat,462,perishable crops,Refrigerated Truck,N2,3825
Pigs,10620,livestock,Livestock Truck,N2,11241
Cows,966,livestock,Mini Livestock Truck,N1,1745
Rice,439,crops,Tricycle,L1,884
Rice,11508,crops,10-Wheeler Truck,N3,15974
Pigs,7918,livestock,Heavy Livestock Trailer,N3,18160
Frozen Fish,1047,perishable crops,Refrigerated Truck,N2,7141
Corn,1022,crops,Multicab,N1,3184
Fruits,150,crops,Tricycle,L1,179
Corn,1115,crops,Multicab,N1,1427
Corn,3168,crops,10-Wheeler Truck,N3,16607
Goats,915,livestock,Heavy Livestock Trailer,N3,14842
Goats,5894,livestock,Livestock Truck,N2,10607
Cows,7838,livestock,Heavy Livestock Trailer,N3,15936
Vegetables,141,crops,Tricycle,L1,177
Cows,177,livestock,Livestock Truck,N2,7809
Meat,497,perishable crops,Refrigerated Van,N1,2539
Pigs,14316,livestock,Heavy Livestock Trailer,N3,16769
Vegetables,805,crops,Multicab,N1,1499
Leafy Greens,1683,perishable crops,Refrigerated Van,N1,2553
Rice,450,crops,Elf Truck,N2,6610
Chickens,970,livestock,Mini Livestock Truck,N1,1698
Pigs,1713,livestock,Livestock Truck,N2,8365
Frozen Fish,5427,perishable crops,Refrigerated Truck,N2,9674
Goats,9160,livestock,Heavy Livestock Trailer,N3,14752
Pigs,1772,livestock,Mini Livestock Truck,N1,2719
Leafy Greens,9739,perishable crops,Refrigerated Truck,N2,10391
Corn,4383,crops,Elf Truck,N2,8404
Eggs,3583,perishable crops,Refrigerated Truck,N2,7812
Corn,11909,crops,10-Wheeler Truck,N3,15795
Pigs,1845,livestock,Mini Livestock Truck,N1,1930
Rice,678,crops,Tricycle,L1,932
Pigs,452,livestock,Livestock Truck,N2,7235
Rice,231,crops,Tricycle,L1,266
Fruits,7268,crops,Elf Truck,N2,9189
Chickens,7247,livestock,Heavy Livestock Trailer,N3,12036
Meat,2947,perishable crops,Refrigerated Truck,N2,3627
Frozen Fish,1284,perishable crops,Refrigerated Van,N1,2334
Fruits,375,crops,Multicab,N1,1779
Frozen Fish,1215,perishable crops,Refrigerated Van,N1,1390
Vegetables,1147,crops,Multicab,N1,3370
Pigs,111,livestock,Mini Livestock Truck,N1,1476
Meat,2325,perishable crops,Refrigerated Truck,N2,5541
Vegetables,2117,crops,Multicab,N1,3130
Corn,2782,crops,Multicab,N1,2957
Chickens,1340,livestock,Mini Livestock Truck,N1,3298
Rice,2745,crops,Elf Truck,N2,3729
Leafy Greens,1726,perishable crops,Refrigerated Truck,N2,7026
Rice,971,crops,Multicab,N1,1054
Vegetables,3271,crops,10-Wheeler Truck,N3,15668
Vegetables,1925,crops,Elf Truck,N2,7654
Vegetables,352,crops,Tricycle,L1,941
Cows,17803,livestock,Heavy Livestock Trailer,N3,17829
Fruits,220,crops,Tricycle,L1,467
Goats,4118,livestock,Livestock Truck,N2,10963
Frozen Fish,509,perishable crops,Refrigerated Van,N1,1183
Pigs,1209,livestock,Mini Livestock Truck,N1,2040
Meat,525,perishable crops,Refrigerated Truck,N2,4442
Meat,1316,perishable crops,Refrigerated Van,N1,2461
Pigs,3700,livestock,Livestock Truck,N2,4770
Leafy Greens,2698,perishable crops,Refrigerated Van,N1,2791
Eggs,1183,perishable crops,Refrigerated Van,N1,2805
Cows,2113,livestock,Mini Livestock Truck,N1,2805
Eggs,719,perishable crops,Refrigerated Truck,N2,6030
Pigs,1230,livestock,Mini Livestock Truck,N1,2608
Fruits,4525,crops,Elf Truck,N2,4894
Goats,795,livestock,Mini Livestock Truck,N1,2532
Rice,137,crops,Tricycle,L1,441
Cows,8793,livestock,Heavy Livestock Trailer,N3,18020
Goats,13288,livestock,Heavy Livestock Trailer,N3,14613
Pigs,646,livestock,Mini Livestock Truck,N1,2964
Corn,178,crops,Tricycle,L1,200
Rice,197,crops,Multicab,N1,1496
Chickens,288,livestock,Mini Livestock Truck,N1,2004
Cows,7971,livestock,Livestock Truck,N2,9182
Goats,4627,livestock,Livestock Truck,N2,5588
Cows,656,livestock,Mini Livestock Truck,N1,2536
Pigs,314,livestock,Mini Livestock Truck,N1,2931
Frozen Fish,4023,perishable crops,Refrigerated Truck,N2,9500
Fruits,8419,crops,10-Wheeler Truck,N3,14505
Goats,4063,livestock,Livestock Truck,N2,4642
Eggs,147,perishable crops,Refrigerated Truck,N2,5067
Chickens,1180,livestock,Mini Livestock Truck,N1,1784
Corn,123,crops,Tricycle,L1,169
Pigs,6465,livestock,Livestock Truck,N2,11601
Vegetables,1895,crops,Elf Truck,N2,6594
Leafy Greens,1728,perishable crops,Refrigerated Van,N1,3164
Goats,8813,livestock,Heavy Livestock Trailer,N3,16567
Cows,437,livestock,Mini Livestock Truck,N1,1649
Cows,421,livestock,Mini Livestock Truck,N1,1101
Corn,201,crops,Tricycle,L1,291
Meat,490,perishable crops,Refrigerated Van,N1,1506
Leafy Greens,7614,perishable crops,Refrigerated Truck,N2,9100
Eggs,1038,perishable crops,Refrigerated Van,N1,2157
Rice,2038,crops,Elf Truck,N2,6662
Meat,105,perishable crops,Refrigerated Van,N1,1485
Vegetables,1309,crops,Multicab,N1,2688
Pigs,15314,livestock,Heavy Livestock Trailer,N3,17231
Eggs,9147,perishable crops,Refrigerated Truck,N2,10205
Chickens,468,livestock,Mini Livestock Truck,N1,1101
Frozen Fish,2434,perishable crops,Refrigerated Van,N1,3260
Leafy Greens,996,perishable crops,Refrigerated Van,N1,2315
Goats,352,livestock,Livestock Truck,N2,4566
Leafy Greens,3345,perishable crops,Refrigerated Truck,N2,3589
Rice,9797,crops,Elf Truck,N2,10118
Chickens,382,livestock,Mini Livestock Truck,N1,1960
Vegetables,1263,crops,Elf Truck,N2,6754
Vegetables,1881,crops,Multicab,N1,2617
Meat,958,perishable crops,Refrigerated Truck,N2,3750
Fruits,1983,crops,Multicab,N1,3363
Meat,2438,perishable crops,Refrigerated Van,N1,2642
Leafy Greens,3709,perishable crops,Refrigerated Truck,N2,5937
Rice,292,crops,Tricycle,L1,337
Goats,1694,livestock,Heavy Livestock Trailer,N3,12114
Fruits,561,crops,Tricycle,L1,774
Meat,2207,perishable crops,Refrigerated Van,N1,2833
Chickens,986,livestock,Mini Livestock Truck,N1,1471
Vegetables,2860,crops,Elf Truck,N2,4747
Fruits,1031,crops,Multicab,N1,2020
Eggs,1508,perishable crops,Refrigerated Truck,N2,11217
Meat,163,perishable crops,Refrigerated Truck,N2,11755
Eggs,543,perishable crops,Refrigerated Van,N1,1776
Meat,5265,perishable crops,Refrigerated Truck,N2,6737
Frozen Fish,3060,perishable crops,Refrigerated Truck,N2,11842
Fruits,1373,crops,Multicab,N1,2567
Vegetables,417,crops,Multicab,N1,2466
Goats,885,livestock,Mini Livestock Truck,N1,2199
Corn,664,crops,Multicab,N1,1204
Cows,2246,livestock,Mini Livestock Truck,N1,2254
Rice,6576,crops,Elf Truck,N2,11782
Goats,2866,livestock,Livestock Truck,N2,11122
Vegetables,356,crops,Elf Truck,N2,7014
Frozen Fish,464,perishable crops,Refrigerated Truck,N2,8212
Rice,459,crops,Multicab,N1,1422
Fruits,2674,crops,Multicab,N1,3144
Pigs,1990,livestock,Livestock Truck,N2,4578
Goats,398,livestock,Livestock Truck,N2,5123
Cows,1431,livestock,Livestock Truck,N2,3519
Eggs,3492,perishable crops,Refrigerated Truck,N2,6734
Eggs,2612,perishable crops,Refrigerated Truck,N2,7352
Frozen Fish,4476,perishable crops,Refrigerated Truck,N2,5208
Meat,298,perishable crops,Refrigerated Van,N1,2179
Fruits,774,crops,Tricycle,L1,902
Chickens,2054,livestock,Mini Livestock Truck,N1,3260
Pigs,18969,livestock,Heavy Livestock Trailer,N3,19359
Eggs,616,perishable crops,Refrigerated Truck,N2,6018
Frozen Fish,9977,perishable crops,Refrigerated Truck,N2,11024
Chickens,366,livestock,Mini Livestock Truck,N1,1693
Cows,1938,livestock,Livestock Truck,N2,9829
Eggs,559,perishable crops,Refrigerated Van,N1,2810
Pigs,5942,livestock,Heavy Livestock Trailer,N3,12874
Vegetables,2813,crops,Elf Truck,N2,10271
Meat,1286,perishable crops,Refrigerated Van,N1,2432
Goats,9759,livestock,Heavy Livestock Trailer,N3,18496
Corn,3994,crops,Elf Truck,N2,4994
Goats,14597,livestock,Heavy Livestock Trailer,N3,16183
Rice,1008,crops,Multicab,N1,2969
Pigs,1476,livestock,Heavy Livestock Trailer,N3,14605
Corn,2717,crops,Multicab,N1,2863
Frozen Fish,742,perishable crops,Refrigerated Truck,N2,3691
Meat,1180,perishable crops,Refrigerated Van,N1,2339
Goats,8402,livestock,Heavy Livestock Trailer,N3,12536
Eggs,7271,perishable crops,Refrigerated Truck,N2,11613
Goats,11691,livestock,Heavy Livestock Trailer,N3,19118
Cows,2268,livestock,Heavy Livestock Trailer,N3,16104
Goats,8798,livestock,Heavy Livestock Trailer,N3,12669
Meat,7591,perishable crops,Refrigerated Truck,N2,8171
Frozen Fish,6552,perishable crops,Refrigerated Truck,N2,7829
Frozen Fish,2316,perishable crops,Refrigerated Truck,N2,4841
Corn,159,crops,Tricycle,L1,845
Meat,1227,perishable crops,Refrigerated Van,N1,2547
Vegetables,474,crops,Multicab,N1,1140
Fruits,1522,crops,Multicab,N1,3417
Meat,1833,perishable crops,Refrigerated Van,N1,3181
Vegetables,1052,crops,Multicab,N1,1309
Frozen Fish,2325,perishable crops,Refrigerated Van,N1,2564
Eggs,524,perishable crops,Refrigerated Van,N1,1219
Pigs,3557,livestock,Heavy Livestock Trailer,N3,13876
Frozen Fish,2420,perishable crops,Refrigerated Truck,N2,3688
Fruits,846,crops,Elf Truck,N2,10730
Corn,1883,crops,Multicab,N1,2362
Meat,4928,perishable crops,Refrigerated Truck,N2,5903
Corn,478,crops,Tricycle,L1,503
Leafy Greens,1416,perishable crops,Refrigerated Truck,N2,9470
Fruits,118,crops,Tricycle,L1,151
Eggs,3463,perishable crops,Refrigerated Truck,N2,5882
Corn,6840,crops,Elf Truck,N2,9701
Fruits,1045,crops,Elf Truck,N2,5722
Cows,3114,livestock,Livestock Truck,N2,5481
Frozen Fish,1729,perishable crops,Refrigerated Van,N1,2688
Cows,5078,livestock,Heavy Livestock Trailer,N3,15859
Meat,3553,perishable crops,Refrigerated Truck,N2,5393
Frozen Fish,1945,perishable crops,Refrigerated Van,N1,3425
Cows,650,livestock,Mini Livestock Truck,N1,2493
Pigs,3778,livestock,Livestock Truck,N2,6810
Pigs,10052,livestock,Heavy Livestock Trailer,N3,17070
Meat,556,perishable crops,Refrigerated Van,N1,1990
Rice,589,crops,Tricycle,L1,976
Eggs,2464,perishable crops,Refrigerated Truck,N2,7626
Cows,6495,livestock,Livestock Truck,N2,10607
Corn,696,crops,Tricycle,L1,744
Rice,3140,crops,Elf Truck,N2,11536
Corn,1597,crops,Multicab,N1,1649
Chickens,933,livestock,Mini Livestock Truck,N1,1947
Fruits,2651,crops,10-Wheeler Truck,N3,19312
Goats,872,livestock,Mini Livestock Truck,N1,1055
Chickens,8878,livestock,Heavy Livestock Trailer,N3,17115
Corn,7695,crops,Elf Truck,N2,8702
Frozen Fish,2476,perishable crops,Refrigerated Van,N1,3080
Leafy Greens,479,perishable crops,Refrigerated Van,N1,1767
Pigs,4650,livestock,Livestock Truck,N2,5912
Corn,1391,crops,Multicab,N1,2120
Cows,1223,livestock,Mini Livestock Truck,N1,1886
Frozen Fish,1171,perishable crops,Refrigerated Van,N1,2580
Chickens,900,livestock,Mini Livestock Truck,N1,2584
Leafy Greens,1849,perishable crops,Refrigerated Van,N1,2108
Pigs,2642,livestock,Livestock Truck,N2,3612
Frozen Fish,1662,perishable crops,Refrigerated Truck,N2,11507
Vegetables,1433,crops,Multicab,N1,1552
Goats,1328,livestock,Mini Livestock Truck,N1,1475
Pigs,1096,livestock,Mini Livestock Truck,N1,1239
Vegetables,128,crops,Tricycle,L1,397
Meat,4179,perishable crops,Refrigerated Truck,N2,7346
Cows,584,livestock,Mini Livestock Truck,N1,1010
Eggs,4846,perishable crops,Refrigerated Truck,N2,9068
Corn,1491,crops,Elf Truck,N2,9036
Chickens,2598,livestock,Mini Livestock Truck,N1,2916
Chickens,678,livestock,Mini Livestock Truck,N1,3489
Meat,2933,perishable crops,Refrigerated Truck,N2,10022
Goats,565,livestock,Heavy Livestock Trailer,N3,17070
Corn,694,crops,Multicab,N1,2419
Leafy Greens,648,perishable crops,Refrigerated Van,N1,2847
Fruits,911,crops,Multicab,N1,1914
Chickens,851,livestock,Mini Livestock Truck,N1,1389
Fruits,2611,crops,Elf Truck,N2,5380
Goats,13210,livestock,Heavy Livestock Trailer,N3,19166
Cows,11260,livestock,Heavy Livestock Trailer,N3,17742
Meat,1256,perishable crops,Refrigerated Van,N1,2274
Frozen Fish,189,perishable crops,Refrigerated Van,N1,1175
Fruits,159,crops,Tricycle,L1,187
Chickens,2849,livestock,Heavy Livestock Trailer,N3,17611
Goats,1671,livestock,Mini Livestock Truck,N1,3466
Leafy Greens,1498,perishable crops,Refrigerated Van,N1,3314
Pigs,5356,livestock,Livestock Truck,N2,8547
Vegetables,13073,crops,10-Wheeler Truck,N3,13159
Vegetables,146,crops,Tricycle,L1,146
Fruits,717,crops,Multicab,N1,2178
Leafy Greens,1505,perishable crops,Refrigerated Van,N1,1555
Frozen Fish,7605,perishable crops,Refrigerated Truck,N2,10252
Leafy Greens,2829,perishable crops,Refrigerated Truck,N2,8898
Chickens,442,livestock,Mini Livestock Truck,N1,2480
Goats,11332,livestock,Heavy Livestock Trailer,N3,14137
Chickens,2633,livestock,Mini Livestock Truck,N1,2900
Chickens,908,livestock,Mini Livestock Truck,N1,2782
Corn,5007,crops,Elf Truck,N2,5366
Cows,15815,livestock,Heavy Livestock Trailer,N3,18481
Frozen Fish,1262,perishable crops,Refrigerated Truck,N2,9793
Chickens,992,livestock,Mini Livestock Truck,N1,3002
Pigs,1079,livestock,Mini Livestock Truck,N1,2028
Corn,100,crops,Tricycle,L1,119
Frozen Fish,445,perishable crops,Refrigerated Van,N1,1388
Vegetables,654,crops,Tricycle,L1,946
Meat,255,perishable crops,Refrigerated Van,N1,1394
Meat,498,perishable crops,Refrigerated Van,N1,2213
Fruits,1899,crops,Multicab,N1,3296
Vegetables,5887,crops,Elf Truck,N2,9387
Pigs,618,livestock,Heavy Livestock Trailer,N3,12609
Meat,1452,perishable crops,Refrigerated Truck,N2,6537
Corn,1496,crops,Multicab,N1,2493
Meat,801,perishable crops,Refrigerated Truck,N2,8304
Eggs,8644,perishable crops,Refrigerated Truck,N2,8687
Eggs,765,perishable crops,Refrigerated Van,N1,1018
Meat,893,perishable crops,Refrigerated Truck,N2,10595
Meat,1680,perishable crops,Refrigerated Truck,N2,4082
Pigs,10073,livestock,Heavy Livestock Trailer,N3,14429
Cows,10813,livestock,Heavy Livestock Trailer,N3,12365
Meat,4093,perishable crops,Refrigerated Truck,N2,9179
Cows,1123,livestock,Mini Livestock Truck,N1,1744
Rice,5972,crops,Elf Truck,N2,7119
Pigs,729,livestock,Heavy Livestock Trailer,N3,16849
Corn,247,crops,Tricycle,L1,500
Chickens,522,livestock,Mini Livestock Truck,N1,1212
Corn,143,crops,Tricycle,L1,182
Rice,281,crops,Tricycle,L1,701
Fruits,650,crops,Multicab,N1,1153
Fruits,107,crops,Tricycle,L1,998
Rice,1021,crops,Multicab,N1,3500
Frozen Fish,1743,perishable crops,Refrigerated Truck,N2,8977
Cows,1033,livestock,Mini Livestock Truck,N1,2518
Corn,1293,crops,Elf Truck,N2,11500
Fruits,209,crops,Multicab,N1,3432
Pigs,2601,livestock,Mini Livestock Truck,N1,3117
Cows,3615,livestock,Livestock Truck,N2,5160
Rice,1295,crops,Multicab,N1,1681
Eggs,5831,perishable crops,Refrigerated Truck,N2,11284
Corn,9059,crops,Elf Truck,N2,9101
Leafy Greens,5996,perishable crops,Refrigerated Truck,N2,8710
Meat,3610,perishable crops,Refrigerated Truck,N2,10874
Cows,7382,livestock,Heavy Livestock Trailer,N3,17252
Fruits,255,crops,Tricycle,L1,477
Cows,359,livestock,Livestock Truck,N2,6072
Fruits,1912,crops,Multicab,N1,2452
Chickens,2096,livestock,Mini Livestock Truck,N1,2904
Corn,558,crops,Tricycle,L1,668
Eggs,400,perishable crops,Refrigerated Truck,N2,5577
Vegetables,1788,crops,10-Wheeler Truck,N3,17831
Goats,2362,livestock,Livestock Truck,N2,5742
Chickens,1283,livestock,Mini Livestock Truck,N1,1302
Fruits,149,crops,Tricycle,L1,292
Frozen Fish,422,perishable crops,Refrigerated Van,N1,2492
Corn,503,crops,Multicab,N1,1395
Leafy Greens,1917,perishable crops,Refrigerated Truck,N2,8076
Frozen Fish,276,perishable crops,Refrigerated Van,N1,3253
Eggs,5022,perishable crops,Refrigerated Truck,N2,11966
Frozen Fish,1886,perishable crops,Refrigerated Van,N1,2601
Leafy Greens,4096,perishable crops,Refrigerated Truck,N2,8945
Cows,2938,livestock,Livestock Truck,N2,7805
Cows,3015,livestock,Livestock Truck,N2,4814
Vegetables,2098,crops,Multicab,N1,2435
Rice,5853,crops,10-Wheeler Truck,N3,18287
Eggs,818,perishable crops,Refrigerated Truck,N2,7467
Rice,13516,crops,10-Wheeler Truck,N3,16366
Rice,6717,crops,Elf Truck,N2,7674
Eggs,820,perishable crops,Refrigerated Van,N1,2899
Frozen Fish,3641,perishable crops,Refrigerated Truck,N2,4719
Corn,4660,crops,Elf Truck,N2,11452
Rice,7145,crops,Elf Truck,N2,8206
Leafy Greens,4385,perishable crops,Refrigerated Truck,N2,5032
Fruits,454,crops,Tricycle,L1,746
Meat,1274,perishable crops,Refrigerated Van,N1,1592
Vegetables,617,crops,Multicab,N1,2232
Fruits,1917,crops,Multicab,N1,2154
Vegetables,653,crops,Tricycle,L1,943
Eggs,911,perishable crops,Refrigerated Van,N1,1099
Meat,2313,perishable crops,Refrigerated Van,N1,2814
Corn,1228,crops,Multicab,N1,1737
Pigs,1990,livestock,Mini Livestock Truck,N1,3178
Frozen Fish,7307,perishable crops,Refrigerated Truck,N2,10756
Pigs,9450,livestock,Livestock Truck,N2,11608
Goats,1804,livestock,Livestock Truck,N2,11112
Rice,1121,crops,Multicab,N1,1628
Frozen Fish,1852,perishable crops,Refrigerated Truck,N2,5299
Rice,1957,crops,Multicab,N1,2690
Chickens,9706,livestock,Heavy Livestock Trailer,N3,13692
Meat,623,perishable crops,Refrigerated Van,N1,1266
Leafy Greens,4552,perishable crops,Refrigerated Truck,N2,7586
Fruits,5855,crops,Elf Truck,N2,8095
Eggs,4622,perishable crops,Refrigerated Truck,N2,4804
Goats,5581,livestock,Livestock Truck,N2,5685
Meat,1282,perishable crops,Refrigerated Van,N1,2076
Vegetables,1554,crops,Multicab,N1,2626
Eggs,197,perishable crops,Refrigerated Truck,N2,6108
Fruits,218,crops,Tricycle,L1,297
Meat,854,perishable crops,Refrigerated Truck,N2,5730
Eggs,2362,perishable crops,Refrigerated Van,N1,3176
Frozen Fish,1814,perishable crops,Refrigerated Truck,N2,7648
Goats,269,livestock,Mini Livestock Truck,N1,2854
Chickens,2928,livestock,Heavy Livestock Trailer,N3,13783
Vegetables,3899,crops,10-Wheeler Truck,N3,17892
Rice,1822,crops,Multicab,N1,2905
Frozen Fish,207,perishable crops,Refrigerated Van,N1,1736
Cows,4535,livestock,Livestock Truck,N2,6761
Pigs,1851,livestock,Livestock Truck,N2,8648
Fruits,11519,crops,Elf Truck,N2,11801
Meat,974,perishable crops,Refrigerated Van,N1,2565
Leafy Greens,1766,perishable crops,Refrigerated Van,N1,3329
Corn,769,crops,Multicab,N1,1126
Rice,3334,crops,Elf Truck,N2,10722
Leafy Greens,851,perishable crops,Refrigerated Van,N1,2411
Fruits,1309,crops,Elf Truck,N2,3788
Rice,451,crops,Tricycle,L1,923
Pigs,6353,livestock,Livestock Truck,N2,7739
Corn,214,crops,Elf Truck,N2,4207
Rice,2852,crops,Elf Truck,N2,6773
Vegetables,617,crops,Tricycle,L1,780
Chickens,11111,livestock,Heavy Livestock Trailer,N3,12148
Leafy Greens,4034,perishable crops,Refrigerated Truck,N2,5368
Meat,821,perishable crops,Refrigerated Van,N1,1956
Frozen Fish,630,perishable crops,Refrigerated Truck,N2,9255
Leafy Greens,5241,perishable crops,Refrigerated Truck,N2,9125
Cows,532,livestock,Heavy Livestock Trailer,N3,13968
Goats,1398,livestock,Mini Livestock Truck,N1,1439
Chickens,237,livestock,Mini Livestock Truck,N1,1353
Goats,1170,livestock,Livestock Truck,N2,6373
Pigs,695,livestock,Mini Livestock Truck,N1,1359
Chickens,1655,livestock,Mini Livestock Truck,N1,3488
Leafy Greens,479,perishable crops,Refrigerated Van,N1,2130
Leafy Greens,6813,perishable crops,Refrigerated Truck,N2,7811
Meat,6607,perishable crops,Refrigerated Truck,N2,7284
Fruits,5557,crops,Elf Truck,N2,9525
Rice,9190,crops,Elf Truck,N2,10975
Goats,1741,livestock,Mini Livestock Truck,N1,1939
Vegetables,356,crops,Multicab,N1,1805
Corn,722,crops,Multicab,N1,2496
Pigs,2938,livestock,Livestock Truck,N2,6611
Corn,386,crops,Tricycle,L1,780
Vegetables,2029,crops,Multicab,N1,3133
Frozen Fish,4770,perishable crops,Refrigerated Truck,N2,10653
Goats,9546,livestock,Heavy Livestock Trailer,N3,13327
Fruits,355,crops,Tricycle,L1,428
Corn,607,crops,Multicab,N1,1054
Pigs,13488,livestock,Heavy Livestock Trailer,N3,13822
Corn,163,crops,Tricycle,L1,306
Pigs,855,livestock,Livestock Truck,N2,8601
Pigs,2665,livestock,Livestock Truck,N2,7894
Frozen Fish,4513,perishable crops,Refrigerated Truck,N2,9504
Meat,1699,perishable crops,Refrigerated Truck,N2,3734
Frozen Fish,1109,perishable crops,Refrigerated Van,N1,1393
Chickens,1643,livestock,Mini Livestock Truck,N1,1701
Goats,3417,livestock,Heavy Livestock Trailer,N3,18549
Cows,5391,livestock,Livestock Truck,N2,5597
Rice,3003,crops,Elf Truck,N2,7391
Pigs,3318,livestock,Livestock Truck,N2,10420
Corn,1375,crops,Multicab,N1,2559
Corn,7562,crops,Elf Truck,N2,10429
Chickens,1160,livestock,Mini Livestock Truck,N1,1290
Cows,2587,livestock,Livestock Truck,N2,8741
Fruits,1176,crops,Multicab,N1,1361
Frozen Fish,827,perishable crops,Refrigerated Van,N1,1410
Frozen Fish,1808,perishable crops,Refrigerated Van,N1,3333
Pigs,1653,livestock,Mini Livestock Truck,N1,3266
Vegetables,1846,crops,Multicab,N1,3073
Frozen Fish,821,perishable crops,Refrigerated Truck,N2,11302
